Identifier	DNA_Length	AA_Length
GCF_013459645.1_ASM1345964v1_genomic	6109677	10057988
GCF_013460135.1_ASM1346013v1_genomic	2424436	2119340
GCF_013460375.1_ASM1346037v1_genomic	1505922	937637
GCF_013460855.1_ASM1346085v1_genomic	1486110	929402
GCF_013461095.1_ASM1346109v1_genomic	1512227	941330
GCF_013461435.1_ASM1346143v1_genomic	1505693	937525
GCF_013461585.1_ASM1346158v1_genomic	1506425	937977
GCF_013462075.1_ASM1346207v1_genomic	1511004	942320
GCF_013462275.1_ASM1346227v1_genomic	6308462	8598038
GCF_013462495.1_ASM1346249v1_genomic	4236364	4783468
GCF_013462805.1_ASM1346280v1_genomic	3257037	5097312
GCF_013462975.1_ASM1346297v1_genomic	1237165	1122635
GCF_013463155.1_ASM1346315v1_genomic	1986507	1692030
GCF_013463375.1_ASM1346337v1_genomic	174118	113563
GCF_013463555.1_ASM1346355v1_genomic	466568	310309
GCF_013465595.1_ASM1346559v1_genomic	1627624	1234594
GCF_013465795.1_ASM1346579v1_genomic	1627622	1234748
GCF_013466015.1_ASM1346601v1_genomic	1627623	1234678
GCF_013466235.1_ASM1346623v1_genomic	1627620	1234576
GCF_013466425.1_ASM1346642v1_genomic	6266765	10664444
GCF_013466605.1_ASM1346660v1_genomic	6953033	11326598
GCF_013466785.1_ASM1346678v1_genomic	4170026	7690281
GCF_013466985.1_ASM1346698v1_genomic	4624782	8442529
GCF_013467165.1_ASM1346716v1_genomic	2853017	2172600
GCF_013467405.1_ASM1346740v1_genomic	2877266	2190384
GCF_013467585.1_ASM1346758v1_genomic	6490020	11263850
GCF_013467605.1_ASM1346760v1_genomic	6490021	11263827
GCF_013487745.1_ASM1348774v1_genomic	3551353	5600487
GCF_013487785.1_ASM1348778v1_genomic	643359	424248
GCF_013487805.1_ASM1348780v1_genomic	3470030	3219792
GCF_013487825.1_ASM1348782v1_genomic	1564418	1497657
GCF_013487845.1_ASM1348784v1_genomic	2187612	2009233
GCF_013487865.1_ASM1348786v1_genomic	1995616	1528813
GCF_013487885.1_ASM1348788v1_genomic	1983159	1534474
GCF_013487905.1_ASM1348790v1_genomic	2349358	1911014
GCF_013487925.1_ASM1348792v1_genomic	2272714	1955985
GCF_013487945.1_ASM1348794v1_genomic	1802611	1727650
GCF_013487965.1_ASM1348796v1_genomic	4520672	7149025
GCF_013487985.1_ASM1348798v1_genomic	4527876	7134974
GCF_013488005.1_ASM1348800v1_genomic	4861894	7600005
GCF_013488025.1_ASM1348802v1_genomic	4892225	6226055
GCF_013488085.1_ASM1348808v1_genomic	2073988	2094246
GCF_013488105.1_ASM1348810v1_genomic	2253996	2262631
GCF_013488125.1_ASM1348812v1_genomic	2063877	2086133
GCF_013488145.1_ASM1348814v1_genomic	2222543	2228018
GCF_013488165.1_ASM1348816v1_genomic	2168368	2184756
GCF_013488185.1_ASM1348818v1_genomic	2182487	2194449
GCF_013488205.1_ASM1348820v1_genomic	3759256	3183332
GCF_013488225.1_ASM1348822v1_genomic	7141863	11758708
GCF_013589875.1_ASM1358987v1_genomic	5475757	6954496
GCF_013590555.1_ASM1359055v1_genomic	5421619	6888733
GCF_013590775.1_ASM1359077v1_genomic	6525608	8795861
GCF_013591455.1_ASM1359145v1_genomic	4888243	6039147
GCF_013596835.1_ASM1359683v1_genomic	5152230	6346271
GCF_013604545.1_ASM1360454v1_genomic	5376234	6835126
GCF_013606065.1_ASM1360606v1_genomic	6778239	9155416
GCF_013608545.1_ASM1360854v1_genomic	6430391	8661571
GCF_013610655.1_ASM1361065v1_genomic	6603523	8936077
GCF_013611495.1_ASM1361149v1_genomic	6049280	8493438
GCF_013612875.1_ASM1361287v1_genomic	5504329	7063538
GCF_013614655.1_ASM1361465v1_genomic	5532539	7036235
GCF_013615235.1_ASM1361523v1_genomic	4987558	6700958
GCF_013615435.1_ASM1361543v1_genomic	5175883	6669199
GCF_013624225.1_ASM1362422v1_genomic	6091660	8299943
GCF_013624375.1_ASM1362437v1_genomic	6544295	8911077
GCF_013624435.2_ASM1362443v2_genomic	4206296	7688777
GCF_013624605.1_ASM1362460v1_genomic	5010945	6804745
GCF_013624775.1_ASM1362477v1_genomic	5686744	8075419
GCF_013624995.1_ASM1362499v1_genomic	5086008	6909863
GCF_013625115.1_ASM1362511v1_genomic	5000039	6789731
GCF_013625265.1_ASM1362526v1_genomic	4915705	6755091
GCF_013625435.1_ASM1362543v1_genomic	4922494	6692415
GCF_013625575.1_ASM1362557v1_genomic	4904566	6738308
GCF_013625795.1_ASM1362579v1_genomic	4927760	6697618
GCF_013629235.1_ASM1362923v1_genomic	4916079	6659147
GCF_013629455.1_ASM1362945v1_genomic	5128754	6943362
GCF_013629675.1_ASM1362967v1_genomic	4980105	6740606
GCF_013635015.1_ASM1363501v1_genomic	6400152	8727174
GCF_013635255.1_ASM1363525v1_genomic	5034201	6842633
GCF_013635495.1_ASM1363549v1_genomic	5075790	6870063
GCF_013635755.1_ASM1363575v1_genomic	4807289	6645032
GCF_013636045.1_ASM1363604v1_genomic	4637518	5795296
GCF_013636235.1_ASM1363623v1_genomic	4981845	6272844
GCF_013636415.1_ASM1363641v1_genomic	6236062	8476366
GCF_013693715.1_ASM1369371v1_genomic	6942952	12792353
GCF_013694265.1_ASM1369426v1_genomic	3917533	4706695
GCF_013694285.1_ASM1369428v1_genomic	4849058	6083048
GCF_013694305.1_ASM1369430v1_genomic	3206342	2987503
GCF_013694325.1_ASM1369432v1_genomic	5139934	6474538
GCF_013694345.1_ASM1369434v1_genomic	5023885	6291195
GCF_013694365.1_ASM1369436v1_genomic	2085667	1847201
GCF_013694385.1_ASM1369438v1_genomic	4601020	4132078
GCF_013694405.1_ASM1369440v1_genomic	5793006	8103375
GCF_013694425.1_ASM1369442v1_genomic	5610747	7920874
GCF_013694465.1_ASM1369446v1_genomic	5139981	6474888
GCF_013701805.1_ASM1370180v1_genomic	3927799	4709438
GCF_013702025.1_ASM1370202v1_genomic	4674814	4129696
GCF_013702185.1_ASM1370218v1_genomic	4033976	3805127
GCF_013702245.1_ASM1370224v1_genomic	4337992	3946315
GCF_013702265.1_ASM1370226v1_genomic	4023756	3886145
GCF_013704765.1_ASM1370476v1_genomic	5921600	10365075
GCF_013704985.1_ASM1370498v1_genomic	5593785	7842603
GCF_013724425.1_ASM1372442v1_genomic	5373738	6861547
GCF_013724605.1_ASM1372460v1_genomic	5824880	8177611
GCF_013724765.1_ASM1372476v1_genomic	5512203	7008166
GCF_013724985.1_ASM1372498v1_genomic	4779902	6181786
GCF_013725165.1_ASM1372516v1_genomic	5609720	7099594
GCF_013725595.1_ASM1372559v1_genomic	5492846	6965069
GCF_013725995.1_ASM1372599v1_genomic	4990295	6875770
GCF_013726215.1_ASM1372621v1_genomic	4818023	6219606
GCF_013726395.1_ASM1372639v1_genomic	4849166	6639050
GCF_013726615.1_ASM1372661v1_genomic	5140393	6553119
GCF_013727235.1_ASM1372723v1_genomic	5605421	7189696
GCF_013727455.1_ASM1372745v1_genomic	5497474	6970335
GCF_013727635.1_ASM1372763v1_genomic	5448009	7297615
GCF_013728095.1_ASM1372809v1_genomic	5625488	7155189
GCF_013728275.1_ASM1372827v1_genomic	5675481	8046589
GCF_013728515.1_ASM1372851v1_genomic	5709006	7264584
GCF_013728935.1_ASM1372893v1_genomic	4987110	6854729
GCF_013729075.1_ASM1372907v1_genomic	5495884	7730216
GCF_013729795.1_ASM1372979v1_genomic	5521511	7062219
GCF_013729995.1_ASM1372999v1_genomic	5039179	6462351
GCF_013730235.1_ASM1373023v1_genomic	6253349	8494051
GCF_013730455.1_ASM1373045v1_genomic	5039179	6462321
GCF_013730675.1_ASM1373067v1_genomic	5300167	7513456
GCF_013731155.1_ASM1373115v1_genomic	4888880	6699660
GCF_013731305.1_ASM1373130v1_genomic	5673126	8009150
GCF_013731735.1_ASM1373173v1_genomic	5948076	8357209
GCF_013731955.1_ASM1373195v1_genomic	4983531	6367953
GCF_013732395.1_ASM1373239v1_genomic	5580368	7137886
GCF_013732655.1_ASM1373265v1_genomic	6609426	8942830
GCF_013732895.1_ASM1373289v1_genomic	5083937	6351220
GCF_013733095.1_ASM1373309v1_genomic	5784118	7361071
GCF_013733395.1_ASM1373339v1_genomic	5009672	6907452
GCF_013734035.1_ASM1373403v1_genomic	5801526	8156878
GCF_013734275.1_ASM1373427v1_genomic	5222466	7075922
GCF_013734595.1_ASM1373459v1_genomic	4728111	6084153
GCF_013734915.1_ASM1373491v1_genomic	5053619	6867957
GCF_013735155.1_ASM1373515v1_genomic	5575790	7884926
GCF_013735435.1_ASM1373543v1_genomic	6134804	8350327
GCF_013735895.1_ASM1373589v1_genomic	5835464	8196116
GCF_013736155.1_ASM1373615v1_genomic	5990576	8388150
GCF_013736875.1_ASM1373687v1_genomic	6938795	8950483
GCF_013737455.1_ASM1373745v1_genomic	5582599	7143822
GCF_013737695.1_ASM1373769v1_genomic	5677324	8001391
GCF_013738135.1_ASM1373813v1_genomic	5589608	7210851
GCF_013738375.1_ASM1373837v1_genomic	5215023	7067931
GCF_013738635.1_ASM1373863v1_genomic	5509846	6954201
GCF_013738915.1_ASM1373891v1_genomic	5498621	7026181
GCF_013739375.1_ASM1373937v1_genomic	5170324	6578546
GCF_013739595.1_ASM1373959v1_genomic	5117671	6947318
GCF_013739755.1_ASM1373975v1_genomic	5439368	6955466
GCF_013740195.1_ASM1374019v1_genomic	5178360	7092433
GCF_013740655.1_ASM1374065v1_genomic	4981985	6769958
GCF_013740875.1_ASM1374087v1_genomic	5388913	6964062
GCF_013741155.1_ASM1374115v1_genomic	5494257	7081199
GCF_013741395.1_ASM1374139v1_genomic	5635065	7158612
GCF_013742375.1_ASM1374237v1_genomic	5072976	6880088
GCF_013742615.1_ASM1374261v1_genomic	5365511	7362630
GCF_013743055.1_ASM1374305v1_genomic	5578065	7110681
GCF_013743295.1_ASM1374329v1_genomic	4852893	6656740
GCF_013743755.1_ASM1374375v1_genomic	4808935	6614204
GCF_013743935.1_ASM1374393v1_genomic	4852893	6656698
GCF_013744415.1_ASM1374441v1_genomic	4861737	6669006
GCF_013744615.1_ASM1374461v1_genomic	6043975	8238215
GCF_013744875.1_ASM1374487v1_genomic	8339910	14845616
GCF_013745295.1_ASM1374529v1_genomic	5284119	7518839
GCF_013745515.1_ASM1374551v1_genomic	4887958	6098361
GCF_013745755.1_ASM1374575v1_genomic	5259515	6751393
GCF_013746155.1_ASM1374615v1_genomic	5360557	6838419
GCF_013746415.1_ASM1374641v1_genomic	5351462	6839112
GCF_013746655.1_ASM1374665v1_genomic	5094503	6360979
GCF_013747035.1_ASM1374703v1_genomic	4847420	6667339
GCF_013747275.1_ASM1374727v1_genomic	5205027	6683851
GCF_013747755.1_ASM1374775v1_genomic	5414996	6931557
GCF_013748235.1_ASM1374823v1_genomic	5088667	6476291
GCF_013748855.1_ASM1374885v1_genomic	5351505	6865219
GCF_013749535.1_ASM1374953v1_genomic	5334674	6793904
GCF_013749735.1_ASM1374973v1_genomic	5234715	7034395
GCF_013750595.1_ASM1375059v1_genomic	6293551	8444876
GCF_013751655.1_ASM1375165v1_genomic	5037194	6470738
GCF_013751895.1_ASM1375189v1_genomic	5108211	6527859
GCF_013752535.1_ASM1375253v1_genomic	3961288	4692858
GCF_013752735.1_ASM1375273v1_genomic	9226248	15442545
GCF_013781885.1_ASM1378188v1_genomic	4796776	3523602
GCF_013781945.1_ASM1378194v1_genomic	4946286	6361435
GCF_013781965.1_ASM1378196v1_genomic	5284993	6708790
GCF_013781985.1_ASM1378198v1_genomic	5490700	7026587
GCF_013782005.1_ASM1378200v1_genomic	4660122	6379521
GCF_013782105.1_ASM1378210v1_genomic	5599686	7910634
GCF_013782625.1_ASM1378262v1_genomic	4888717	6340242
GCF_013782845.1_ASM1378284v1_genomic	5306363	6751170
GCF_013783065.1_ASM1378306v1_genomic	5363930	6879163
GCF_013783245.1_ASM1378324v1_genomic	5377148	7620185
GCF_013784065.1_ASM1378406v1_genomic	5238808	6693091
GCF_013784105.1_ASM1378410v1_genomic	5018130	6753546
GCF_013784225.1_ASM1378422v1_genomic	4895815	6338674
GCF_013784425.1_ASM1378442v1_genomic	4626378	6381778
GCF_013784645.1_ASM1378464v1_genomic	5000117	6389352
GCF_013785085.1_ASM1378508v1_genomic	4792949	6215000
GCF_013785525.1_ASM1378552v1_genomic	4774094	6159117
GCF_013786025.1_ASM1378602v1_genomic	4783420	6176842
GCF_013786145.1_ASM1378614v1_genomic	5531178	7046240
GCF_013786205.1_ASM1378620v1_genomic	5222519	6746372
GCF_013786345.1_ASM1378634v1_genomic	5309420	6829370
GCF_013786565.1_ASM1378656v1_genomic	5353392	6793780
GCF_013786965.1_ASM1378696v1_genomic	2149566	1720567
GCF_013787185.1_ASM1378718v1_genomic	3934032	3445568
GCF_013790265.1_ASM1379026v1_genomic	5066655	6473244
GCF_013790835.1_ASM1379083v1_genomic	5447371	6953924
GCF_013791065.1_ASM1379106v1_genomic	5533336	7085295
GCF_013791265.1_ASM1379126v1_genomic	5507121	7789508
GCF_013791465.1_ASM1379146v1_genomic	5391037	6917821
GCF_013791615.1_ASM1379161v1_genomic	5031117	6451188
GCF_013792125.1_ASM1379212v1_genomic	5278252	6817713
GCF_013792365.1_ASM1379236v1_genomic	5182238	6609220
GCF_013792545.1_ASM1379254v1_genomic	5543771	7820943
GCF_013794885.1_ASM1379488v1_genomic	5374500	6868372
GCF_013796245.1_ASM1379624v1_genomic	5568728	7848756
GCF_013796485.1_ASM1379648v1_genomic	5566305	7844859
GCF_013796805.1_ASM1379680v1_genomic	5494336	7013571
GCF_013797345.1_ASM1379734v1_genomic	5112680	6553123
GCF_013797615.1_ASM1379761v1_genomic	5059614	6491699
GCF_013798115.1_ASM1379811v1_genomic	5577264	7137198
GCF_013798355.1_ASM1379835v1_genomic	5306701	6834353
GCF_013798785.1_ASM1379878v1_genomic	4719140	5849664
GCF_013799825.1_ASM1379982v1_genomic	4661185	5781126
GCF_013800985.1_ASM1380098v1_genomic	4719138	5849749
GCF_013801425.1_ASM1380142v1_genomic	4909259	6053467
GCF_013801705.1_ASM1380170v1_genomic	4861768	6266511
GCF_013801845.1_ASM1380184v1_genomic	4909259	6053578
GCF_013805705.1_ASM1380570v1_genomic	5501752	7763265
GCF_013811445.1_ASM1381144v1_genomic	5609024	7871148
GCF_013811845.1_ASM1381184v1_genomic	5443520	7679594
GCF_013812875.1_ASM1381287v1_genomic	4849536	6014583
GCF_013813035.1_ASM1381303v1_genomic	5371452	7598859
GCF_013813205.1_ASM1381320v1_genomic	4856194	5982073
GCF_013813425.1_ASM1381342v1_genomic	4622715	5726459
GCF_013814485.1_ASM1381448v1_genomic	4843970	6212674
GCF_013815045.1_ASM1381504v1_genomic	5042664	6524691
GCF_013816335.1_ASM1381633v1_genomic	5112880	6508170
GCF_013816515.1_ASM1381651v1_genomic	5404783	6908617
GCF_013816655.1_ASM1381665v1_genomic	5112878	6508217
GCF_013816795.1_ASM1381679v1_genomic	4828684	6403181
GCF_013819085.1_ASM1381908v1_genomic	5004548	6201833
GCF_013819325.1_ASM1381932v1_genomic	5004593	6201826
GCF_013819565.1_ASM1381956v1_genomic	4732121	5843326
GCF_013820225.1_ASM1382022v1_genomic	4802523	5922837
GCF_013820465.1_ASM1382046v1_genomic	4802520	5922628
GCF_013820845.1_ASM1382084v1_genomic	5053207	6259823
GCF_013821535.1_ASM1382153v1_genomic	4573194	5656376
GCF_013821695.1_ASM1382169v1_genomic	4719098	6092294
GCF_013822105.1_ASM1382210v1_genomic	4582934	5683061
GCF_013822785.1_ASM1382278v1_genomic	7106862	12453402
GCF_013822985.1_ASM1382298v1_genomic	2343299	2203751
GCF_013825725.1_ASM1382572v1_genomic	4876117	5997206
GCF_013826045.1_ASM1382604v1_genomic	5696582	7959500
GCF_013826265.1_ASM1382626v1_genomic	5133131	6577129
GCF_013826505.1_ASM1382650v1_genomic	5443337	6909827
GCF_013826985.1_ASM1382698v1_genomic	6332934	8434302
GCF_013828645.1_ASM1382864v1_genomic	4755731	6152856
GCF_013829265.1_ASM1382926v1_genomic	5058232	6201881
GCF_013834165.1_ASM1383416v1_genomic	4549178	5627974
GCF_013834525.1_ASM1383452v1_genomic	4730448	5842406
GCF_013834745.1_ASM1383474v1_genomic	5640008	7914689
GCF_013836145.1_ASM1383614v1_genomic	4382172	5712177
GCF_013836325.1_ASM1383632v1_genomic	4573840	5663375
GCF_013836525.1_ASM1383652v1_genomic	2920712	2223208
GCF_013836745.1_ASM1383674v1_genomic	2879556	2192369
GCF_013838265.1_ASM1383826v1_genomic	4457616	5535796
GCF_013838465.1_ASM1383846v1_genomic	4457616	5535753
GCF_013873515.1_ASM1387351v1_genomic	5132301	6912615
GCF_013873655.1_ASM1387365v1_genomic	5347829	7244737
GCF_013873945.1_ASM1387394v1_genomic	5348124	7245032
GCF_013874155.1_ASM1387415v1_genomic	5567320	7052098
GCF_013874375.1_ASM1387437v1_genomic	4634436	5812866
GCF_013874595.1_ASM1387459v1_genomic	3000622	2382734
GCF_013875015.1_ASM1387501v1_genomic	4191702	4903753
GCF_013882995.1_ASM1388299v1_genomic	4696854	6090730
GCF_013883595.1_ASM1388359v1_genomic	4692130	6085277
GCF_013886195.1_ASM1388619v1_genomic	4814303	5937033
GCF_013886335.1_ASM1388633v1_genomic	4855788	5984235
GCF_013889015.1_ASM1388901v1_genomic	4652007	6350256
GCF_013889875.1_ASM1388987v1_genomic	4652001	6350298
GCF_013890155.1_ASM1389015v1_genomic	4991577	6623032
GCF_013890595.1_ASM1389059v1_genomic	4992648	6624381
GCF_013892435.1_ASM1389243v1_genomic	4784444	5926137
GCF_013893835.1_ASM1389383v1_genomic	4690913	5782117
GCF_013894595.1_ASM1389459v1_genomic	4549644	5620499
GCF_013895695.1_ASM1389569v1_genomic	5330905	7559685
GCF_013898335.1_ASM1389833v1_genomic	4684154	6454995
GCF_013899035.1_ASM1389903v1_genomic	5234754	6666274
GCF_013899325.1_ASM1389932v1_genomic	5359677	6818818
GCF_013899365.1_ASM1389936v1_genomic	4890346	6238990
GCF_013899385.1_ASM1389938v1_genomic	4889497	6267202
GCF_013899405.1_ASM1389940v1_genomic	4889917	6271684
GCF_013899425.1_ASM1389942v1_genomic	4904767	6259913
GCF_013899685.1_ASM1389968v1_genomic	4718001	5848685
GCF_013899845.1_ASM1389984v1_genomic	4718187	5848862
GCF_013923185.1_ASM1392318v1_genomic	4950899	6151198
GCF_014023275.1_ASM1402327v1_genomic	8316316	7718864
GCF_014041505.2_ASM1404150v2_genomic	5827444	8224485
GCF_014041645.2_ASM1404164v2_genomic	5822589	8206282
GCF_014041735.2_ASM1404173v2_genomic	5834412	8237921
GCF_014041845.2_ASM1404184v2_genomic	5877921	8294935
GCF_014041875.1_ASM1404187v1_genomic	1936555	1769201
GCF_014041895.1_ASM1404189v1_genomic	3231383	3007116
GCF_014041915.1_ASM1404191v1_genomic	2613493	2939984
GCF_014041955.1_ASM1404195v1_genomic	5419765	7310373
GCF_014041975.1_ASM1404197v1_genomic	5822685	10205782
GCF_014041995.1_ASM1404199v1_genomic	2661583	3994616
GCF_014042015.1_ASM1404201v1_genomic	3546809	6606219
GCF_014042035.1_ASM1404203v1_genomic	4235749	5155772
GCF_014048085.1_ASM1404808v1_genomic	3349943	4240119
GCF_014048285.1_ASM1404828v1_genomic	4070915	4864677
GCF_014048385.1_ASM1404838v1_genomic	4142480	4885212
GCF_014054525.1_ASM1405452v1_genomic	2432079	3362251
GCF_014054725.1_ASM1405472v1_genomic	2205122	3146815
GCF_014054885.1_ASM1405488v1_genomic	2501534	3251442
GCF_014054945.1_ASM1405494v1_genomic	2864419	4032560
GCF_014054965.1_ASM1405496v1_genomic	2419744	3812398
GCF_014054985.1_ASM1405498v1_genomic	2420532	3599118
GCF_014055005.1_ASM1405500v1_genomic	2755930	4111201
GCF_014055025.1_ASM1405502v1_genomic	2492712	4099189
GCF_014058425.1_ASM1405842v1_genomic	2497143	2029476
GCF_014058445.2_ASM1405844v2_genomic	5936184	7460279
GCF_014058465.1_ASM1405846v1_genomic	2277198	2125510
GCF_014058485.1_ASM1405848v1_genomic	2277198	2125501
GCF_014058585.1_ASM1405858v1_genomic	2277198	2125501
GCF_014058605.1_ASM1405860v1_genomic	2277198	2125501
GCF_014058625.1_ASM1405862v1_genomic	2277197	2125506
GCF_014058645.1_ASM1405864v1_genomic	2277197	2125465
GCF_014058665.1_ASM1405866v1_genomic	2277198	2125510
GCF_014058685.1_ASM1405868v1_genomic	1951416	1506565
GCF_014058705.1_ASM1405870v1_genomic	3485124	6129780
GCF_014068355.1_ASM1406835v1_genomic	867815	555272
GCF_014068615.1_ASM1406861v1_genomic	3918289	2820263
GCF_014069315.1_ASM1406931v1_genomic	2661801	3023374
GCF_014069575.1_ASM1406957v1_genomic	2382167	3585384
GCF_014069875.1_ASM1406987v1_genomic	2343974	3907489
GCF_014070215.1_ASM1407021v1_genomic	2874659	2156338
GCF_014070435.1_ASM1407043v1_genomic	8112061	14814250
GCF_014070455.1_ASM1407045v1_genomic	5263177	9331370
GCF_014075335.1_ASM1407533v1_genomic	4943519	6243099
GCF_014075475.1_ASM1407547v1_genomic	4900056	6144121
GCF_014075595.1_ASM1407559v1_genomic	4603123	5805609
GCF_014075795.1_ASM1407579v1_genomic	4739166	5960992
GCF_014075915.1_ASM1407591v1_genomic	4738982	5956834
GCF_014075995.1_ASM1407599v1_genomic	6935613	6398016
GCF_014076395.1_ASM1407639v1_genomic	4663430	7795619
GCF_014076415.1_ASM1407641v1_genomic	5947116	9616508
GCF_014076435.1_ASM1407643v1_genomic	3915662	7053663
GCF_014076455.1_ASM1407645v1_genomic	5804264	9237013
GCF_014076475.1_ASM1407647v1_genomic	5975089	9720818
GCF_014076495.1_ASM1407649v1_genomic	5217190	8771249
GCF_014076515.1_ASM1407651v1_genomic	6065161	9739105
GCF_014076535.1_ASM1407653v1_genomic	4777699	8347775
GCF_014076555.1_ASM1407655v1_genomic	2881049	2854918
GCF_014076685.2_ASM1407668v2_genomic	5063166	6367366
GCF_014081765.1_ASM1408176v1_genomic	2062275	1781111
GCF_014081885.1_ASM1408188v1_genomic	2423709	2550085
GCF_014082005.1_ASM1408200v1_genomic	1683733	1279929
GCF_014083885.1_ASM1408388v1_genomic	4545866	7660420
GCF_014083905.1_ASM1408390v1_genomic	10008966	18167933
GCF_014083925.1_ASM1408392v1_genomic	5010010	5510028
GCF_014083945.1_ASM1408394v1_genomic	3928701	6301535
GCF_014083965.1_ASM1408396v1_genomic	4534602	7975345
GCF_014083985.1_ASM1408398v1_genomic	6075149	11331635
GCF_014084005.1_ASM1408400v1_genomic	3378310	5253341
GCF_014084065.1_ASM1408406v1_genomic	3323585	3081215
GCF_014084105.1_ASM1408410v1_genomic	9330052	16939811
GCF_014084125.1_ASM1408412v1_genomic	7672494	14039736
GCF_014107495.1_ASM1410749v1_genomic	6408853	8661744
GCF_014107515.1_ASM1410751v1_genomic	5356494	5998478
GCF_014107775.1_ASM1410777v1_genomic	1231639	1118232
GCF_014108865.1_ASM1410886v1_genomic	5171066	9231578
GCF_014109805.1_ASM1410980v1_genomic	4249691	3781388
GCF_014109825.1_ASM1410982v1_genomic	3979593	3436633
GCF_014109845.1_ASM1410984v1_genomic	3848207	6940151
GCF_014109865.1_ASM1410986v1_genomic	4665790	7202753
GCF_014117285.1_ASM1411728v1_genomic	5415820	7274220
GCF_014117325.1_ASM1411732v1_genomic	8853064	9797740
GCF_014117345.1_ASM1411734v1_genomic	5045776	6329880
GCF_014117365.1_ASM1411736v1_genomic	6775260	10467907
GCF_014117385.1_ASM1411738v1_genomic	4454918	3975046
GCF_014117405.1_ASM1411740v1_genomic	4983865	6243350
GCF_014117425.1_ASM1411742v1_genomic	3602772	3536578
GCF_014117445.1_ASM1411744v1_genomic	3364212	5837716
GCF_014117505.1_ASM1411750v1_genomic	3890670	4681674
GCF_014123145.1_ASM1412314v1_genomic	5196399	6481743
GCF_014123345.1_ASM1412334v1_genomic	5673955	8003695
GCF_014126615.1_ASM1412661v1_genomic	5043386	8489988
GCF_014126825.1_ASM1412682v1_genomic	4353844	7935095
GCF_014127105.1_ASM1412710v1_genomic	3780495	5609555
GCF_014127285.1_ASM1412728v1_genomic	4190080	7609638
GCF_014127485.1_ASM1412748v1_genomic	4207844	7759693
GCF_014131675.1_ASM1413167v1_genomic	3590716	4381821
GCF_014131695.1_ASM1413169v1_genomic	3247604	2391149
GCF_014131715.1_ASM1413171v1_genomic	6245307	7982005
GCF_014131735.1_ASM1413173v1_genomic	3250154	3018696
GCF_014131755.1_ASM1413175v1_genomic	6304193	7209102
GCF_014131795.1_ASM1413179v1_genomic	4705596	3573997
GCF_014151305.1_ASM1415130v1_genomic	1617719	1229471
GCF_014151465.1_ASM1415146v1_genomic	1684729	1280203
GCF_014151665.1_ASM1415166v1_genomic	1684546	1280123
GCF_014151825.1_ASM1415182v1_genomic	1630721	1235184
GCF_014151925.1_ASM1415192v1_genomic	1670131	1263790
GCF_014152105.1_ASM1415210v1_genomic	1684140	1279768
GCF_014152305.1_ASM1415230v1_genomic	1628537	1236243
GCF_014152385.1_ASM1415238v1_genomic	1685702	1280745
GCF_014152565.1_ASM1415256v1_genomic	1684462	1280160
GCF_014155905.1_ASM1415590v1_genomic	7092673	12215591
GCF_014156975.1_ASM1415697v1_genomic	4923943	8627454
GCF_014157395.1_ASM1415739v1_genomic	4993983	6268418
GCF_014158455.1_ASM1415845v1_genomic	4860108	7697747
GCF_014159355.1_ASM1415935v1_genomic	3943032	3452823
GCF_014160155.1_ASM1416015v1_genomic	4781831	6018456
GCF_014161425.1_ASM1416142v1_genomic	4758243	7387606
GCF_014161955.1_ASM1416195v1_genomic	4940097	7712752
GCF_014161995.1_ASM1416199v1_genomic	6198093	10675295
GCF_014162015.1_ASM1416201v1_genomic	4352153	6908061
GCF_014162235.1_ASM1416223v1_genomic	5011599	6286905
GCF_014162535.1_ASM1416253v1_genomic	5575079	9118602
GCF_014163415.1_ASM1416341v1_genomic	9177979	15409022
GCF_014163435.1_ASM1416343v1_genomic	9535585	15969594
GCF_014163455.1_ASM1416345v1_genomic	9109292	15286540
GCF_014163475.1_ASM1416347v1_genomic	9432644	15796986
GCF_014163495.1_ASM1416349v1_genomic	3095585	4682456
GCF_014168535.1_ASM1416853v1_genomic	5119652	5498697
GCF_014168575.1_ASM1416857v1_genomic	5505787	7776506
GCF_014168595.1_ASM1416859v1_genomic	5008545	6316663
GCF_014168615.1_ASM1416861v1_genomic	5069260	7955095
GCF_014168635.1_ASM1416863v1_genomic	4979818	7777097
GCF_014168655.1_ASM1416865v1_genomic	5387638	7625355
GCF_014168675.1_ASM1416867v1_genomic	5034794	6307570
GCF_014168695.1_ASM1416869v1_genomic	4181682	3614748
GCF_014168715.1_ASM1416871v1_genomic	4938487	7397819
GCF_014168735.1_ASM1416873v1_genomic	4874799	6132680
GCF_014168755.1_ASM1416875v1_genomic	5437099	6830639
GCF_014168775.1_ASM1416877v1_genomic	5218294	6543103
GCF_014168815.1_ASM1416881v1_genomic	5612858	7532839
GCF_014168835.1_ASM1416883v1_genomic	5138430	6481939
GCF_014168855.1_ASM1416885v1_genomic	5366684	6739477
GCF_014168875.1_ASM1416887v1_genomic	5892208	8377049
GCF_014168895.1_ASM1416889v1_genomic	6063301	8554851
GCF_014168915.1_ASM1416891v1_genomic	5649038	7573815
GCF_014168935.1_ASM1416893v1_genomic	4681744	5890656
GCF_014168955.1_ASM1416895v1_genomic	5064465	6397270
GCF_014168975.1_ASM1416897v1_genomic	4857638	6108815
GCF_014168995.1_ASM1416899v1_genomic	4980290	7443146
GCF_014169015.1_ASM1416901v1_genomic	5203192	6576712
