Domain,DNA,AA,GC,L_DNA,L_AA
Mitochondrial,0.975,0.974349,0.46579356,1.06394e-11,3.0193e-12
Mitochondrial,0.8335,0.865193,0.23861075,1.72116e-11,2.6708e-12
Mitochondrial,0.827,0.86375,0.2273743,1.48073e-11,2.3322e-12
Mitochondrial,0.8265,0.884845,0.20524415,3.27242e-11,4.9595e-12
Mitochondrial,0.8855,0.934275,0.25744047,1.66624e-11,3.0543e-12
Mitochondrial,0.852,0.867229,0.24259633,1.66793e-11,2.761e-12
Mitochondrial,0.804,0.870069,0.20474077,2.50659e-11,3.4791e-12
Mitochondrial,0.794,0.858785,0.17497522,2.94863e-11,4.4061e-12
Mitochondrial,0.8935,0.925173,0.26757345,2.94669e-11,5.283e-12
Mitochondrial,0.7235,0.741729,0.5212872,3.50089e-11,8.1708e-12
Mitochondrial,0.803,0.879232,0.17604248,2.67964e-11,3.741e-12
Mitochondrial,0.9725,0.976717,0.45465024,1.04897e-11,3.1393e-12
Mitochondrial,0.8785,0.909391,0.36956402,3.46776e-11,5.8823e-12
Mitochondrial,0.881,0.920976,0.26848467,1.58388e-11,2.8897e-12
Mitochondrial,0.9045,0.943872,0.26675132,3.84885e-11,6.7208e-12
Mitochondrial,0.865,0.956412,0.23412411,8.81e-12,1.4764e-12
Mitochondrial,0.952,0.972138,0.35250283,2.41221e-11,5.52e-12
Mitochondrial,0.9525,0.973807,0.35329134,2.39023e-11,5.4408e-12
Mitochondrial,0.8365,0.930216,0.19406095,9.7807e-12,1.5276e-12
Mitochondrial,0.935,0.962477,0.31976594,2.46513e-11,5.6168e-12
Mitochondrial,0.83,0.883212,0.32497594,1.12563e-11,2.4923e-12
Mitochondrial,0.9135,0.929782,0.31414936,2.66254e-11,6.1836e-12
Mitochondrial,0.9335,0.964018,0.31699787,2.44941e-11,5.5646e-12
Mitochondrial,0.9845,0.979106,0.45569467,1.05768e-11,3.063e-12
Mitochondrial,0.8815,0.941173,0.32590092,1.05717e-11,2.2709e-12
Mitochondrial,0.915,0.965643,0.33900523,9.7369e-12,2.2825e-12
Mitochondrial,0.9775,0.976055,0.43926234,1.06995e-11,2.953e-12
Mitochondrial,0.9345,0.97753,0.35013337,9.0862e-12,2.0302e-12
Mitochondrial,0.8495,0.941781,0.20676353,9.9035e-12,1.4021e-12
Mitochondrial,0.9715,0.980428,0.39467782,1.05029e-11,2.5903e-12
Mitochondrial,0.969,0.979111,0.36965006,9.6329e-12,2.3289e-12
Mitochondrial,0.962,0.97818,0.39121237,1.0531e-11,2.5474e-12
Mitochondrial,0.9615,0.977552,0.37378259,1.0521e-11,2.2778e-12
Mitochondrial,0.924,0.968233,0.28901771,1.98464e-11,4.0108e-12
Mitochondrial,0.9815,0.978265,0.45775156,1.05793e-11,2.9518e-12
Mitochondrial,0.977,0.978753,0.42717103,1.05786e-11,2.9012e-12
Mitochondrial,0.918,0.925282,0.37750042,1.11843e-11,3.11e-12
Mitochondrial,0.9805,0.972356,0.50277912,1.05442e-11,3.4201e-12
Mitochondrial,0.832,0.928225,0.18606621,9.7695e-12,1.3904e-12
Mitochondrial,0.9775,0.974769,0.44112869,1.05811e-11,3.1249e-12
Mitochondrial,0.9645,0.973604,0.45995167,1.0801e-11,3.0176e-12
Mitochondrial,0.9675,0.958793,0.43489614,1.07352e-11,2.8656e-12
Mitochondrial,0.967,0.976924,0.44252024,1.0769e-11,2.9974e-12
Mitochondrial,0.829,0.921989,0.18804978,9.7845e-12,1.4271e-12
Mitochondrial,0.962,0.946686,0.41890678,1.06319e-11,2.9349e-12
Mitochondrial,0.993,0.982375,0.46599045,1.06676e-11,3.0638e-12
Mitochondrial,0.9775,0.978112,0.43669636,1.06544e-11,2.8443e-12
Mitochondrial,0.7785,0.890243,0.14211852,9.8647e-12,1.3545e-12
Mitochondrial,0.8875,0.940732,0.36084921,9.3893e-12,2.254e-12
Mitochondrial,0.827,0.916568,0.17995533,9.6918e-12,1.5461e-12
Mitochondrial,0.8235,0.922434,0.18203324,9.9667e-12,1.5752e-12
Mitochondrial,0.9745,0.978578,0.45087932,1.04966e-11,3.0224e-12
Mitochondrial,0.982,0.975438,0.46146985,1.07039e-11,3.0686e-12
Mitochondrial,0.9785,0.974159,0.46805882,1.08235e-11,3.201e-12
Mitochondrial,0.937,0.928987,0.4213259,1.16546e-11,2.9986e-12
Mitochondrial,0.9825,0.978617,0.4604885,1.06312e-11,2.9999e-12
Mitochondrial,0.9715,0.975111,0.44194327,1.05674e-11,3.0708e-12
Mitochondrial,0.9585,0.980176,0.4073671,1.16922e-11,3.2462e-12
Mitochondrial,0.9855,0.980575,0.45741286,1.05768e-11,3.0661e-12
Mitochondrial,0.97,0.952922,0.4094975,1.05993e-11,2.6669e-12
Mitochondrial,0.9795,0.974942,0.44375264,1.05285e-11,3.0267e-12
Mitochondrial,0.9085,0.959832,0.26119402,1.42305e-11,2.2555e-12
Mitochondrial,0.982,0.978965,0.4565463,1.07039e-11,3.0106e-12
Mitochondrial,0.9635,0.979455,0.45708463,1.06269e-11,2.9567e-12
Mitochondrial,0.9645,0.97826,0.45854301,1.06363e-11,3.0304e-12
Mitochondrial,0.9765,0.977426,0.44386218,1.0568e-11,3.0999e-12
Mitochondrial,0.9255,0.927346,0.41336432,1.09532e-11,2.94e-12
Mitochondrial,0.921,0.964122,0.3598505,9.5409e-12,2.4422e-12
Mitochondrial,0.918,0.942292,0.37645709,1.33111e-11,3.1255e-12
Mitochondrial,0.9315,0.971538,0.31862776,1.00563e-11,2.0409e-12
Mitochondrial,0.927,0.966613,0.31560487,9.9862e-12,1.997e-12
Mitochondrial,0.9795,0.977877,0.46047087,1.02743e-11,2.888e-12
Mitochondrial,0.836,0.916589,0.19369105,9.7995e-12,1.5296e-12
Mitochondrial,0.9345,0.972931,0.32774027,9.9029e-12,2.1059e-12
Mitochondrial,0.946,0.937253,0.48893039,1.15863e-11,3.6102e-12
Mitochondrial,0.959,0.980159,0.38093275,1.08079e-11,2.6885e-12
Mitochondrial,0.9575,0.975666,0.36625514,2.20754e-11,5.5328e-12
Mitochondrial,0.7565,0.757829,0.47094641,2.92088e-11,8.5954e-12
Mitochondrial,0.904,0.893593,0.5498191,1.10884e-11,4.5407e-12
Mitochondrial,0.9655,0.962861,0.3970748,6.77193e-11,1.96681e-11
Mitochondrial,0.979,0.974561,0.48788759,1.05066e-11,3.0906e-12
Mitochondrial,0.952,0.964986,0.35692132,2.45843e-11,6.3336e-12
Mitochondrial,0.911,0.954939,0.28386376,2.84404e-11,5.8654e-12
Mitochondrial,0.9365,0.96294,0.31899632,2.41854e-11,5.5522e-12
Mitochondrial,0.975,0.97609,0.46716436,1.04866e-11,3.0504e-12
Mitochondrial,0.9235,0.960797,0.282792,1.6296e-11,2.9217e-12
Mitochondrial,0.954,0.966115,0.39323619,1.06131e-11,2.6718e-12
Mitochondrial,0.9705,0.98205,0.40971882,1.04127e-11,2.7129e-12
Mitochondrial,0.8315,0.935068,0.18650458,9.7964e-12,1.3722e-12
Mitochondrial,0.885,0.936681,0.32548751,9.311e-12,2.4443e-12
Mitochondrial,0.674,0.772131,0.15613668,1.15832e-11,1.719e-12
Mitochondrial,0.979,0.977031,0.47341327,1.05097e-11,3.0574e-12
Mitochondrial,0.7535,0.831735,0.16610994,1.12412e-11,1.7715e-12
Mitochondrial,0.953,0.980687,0.40670229,1.1431e-11,3.317e-12
Mitochondrial,0.98,0.979415,0.45274685,1.05166e-11,2.8955e-12
Mitochondrial,0.8975,0.939411,0.27567748,1.71089e-11,3.3729e-12
Mitochondrial,0.9435,0.969958,0.32315891,9.202e-12,2.0609e-12
Mitochondrial,0.88,0.953972,0.23780487,9.8208e-12,1.502e-12
Mitochondrial,0.981,0.983149,0.43702763,1.05235e-11,2.8045e-12
Mitochondrial,0.8805,0.956938,0.23802153,9.8741e-12,1.5946e-12
Mitochondrial,0.907,0.96509,0.28109278,1.0005e-11,1.9105e-12
Mitochondrial,0.8885,0.934735,0.28654612,1.03945e-11,1.9864e-12
Mitochondrial,0.953,0.984303,0.35408957,9.9786e-12,2.279e-12
Mitochondrial,0.8395,0.902668,0.18708388,9.5622e-12,1.4545e-12
Mitochondrial,0.947,0.983479,0.37084577,1.00187e-11,2.4044e-12
Mitochondrial,0.825,0.929236,0.24065217,8.7906e-12,1.8331e-12
Mitochondrial,0.935,0.971949,0.31971293,9.8465e-12,1.9609e-12
Mitochondrial,0.855,0.94189,0.21337311,9.8127e-12,1.4366e-12
Mitochondrial,0.986,0.976733,0.44473193,1.05805e-11,3.0296e-12
Mitochondrial,0.8965,0.937888,0.3422554,1.04916e-11,2.7139e-12
Mitochondrial,0.963,0.974362,0.38010295,1.06356e-11,2.4634e-12
Mitochondrial,0.828,0.916549,0.18519473,9.8753e-12,1.4426e-12
Mitochondrial,0.9575,0.97622,0.34644708,1.04521e-11,2.4156e-12
Mitochondrial,0.945,0.954258,0.35403837,1.07546e-11,2.2555e-12
Mitochondrial,0.9625,0.979162,0.37032085,1.04722e-11,2.2932e-12
Mitochondrial,0.9645,0.979882,0.37381588,1.04822e-11,2.3322e-12
Mitochondrial,0.9735,0.979446,0.4355843,1.05285e-11,2.8639e-12
Mitochondrial,0.8015,0.895674,0.167373,1.06738e-11,1.3844e-12
Mitochondrial,0.9855,0.979518,0.4454808,1.05793e-11,3.0496e-12
Mitochondrial,0.9175,0.910857,0.44318936,1.1488e-11,3.3946e-12
Mitochondrial,0.8835,0.952143,0.24623147,9.9818e-12,1.6456e-12
Mitochondrial,0.9725,0.980475,0.42394468,1.05072e-11,2.8037e-12
Mitochondrial,0.981,0.976155,0.47470534,1.05323e-11,3.2699e-12
Mitochondrial,0.976,0.980132,0.42744955,1.05379e-11,2.8575e-12
Mitochondrial,0.865,0.94177,0.22253503,9.9555e-12,1.5909e-12
Mitochondrial,0.9235,0.968199,0.2941724,1.02573e-11,2.0238e-12
Mitochondrial,0.9795,0.983712,0.4157965,1.05016e-11,2.6601e-12
Mitochondrial,0.9575,0.965875,0.3860593,1.06519e-11,2.6832e-12
Mitochondrial,0.9295,0.971813,0.33755983,1.24932e-11,2.8938e-12
Mitochondrial,0.861,0.959457,0.22848955,9.1156e-12,1.5133e-12
Mitochondrial,0.9275,0.976292,0.29761983,9.658e-12,1.7826e-12
Mitochondrial,0.9765,0.970365,0.44744113,1.05993e-11,2.9832e-12
Mitochondrial,0.9625,0.972732,0.40047393,1.1012e-11,2.6473e-12
Mitochondrial,0.9705,0.97805,0.44378698,1.07634e-11,2.9947e-12
Mitochondrial,0.9815,0.981822,0.43825665,1.0516e-11,2.8515e-12
Mitochondrial,0.952,0.96017,0.42134768,1.1349e-11,2.6689e-12
Mitochondrial,0.9505,0.984955,0.35228355,1.00212e-11,2.1845e-12
Mitochondrial,0.959,0.969652,0.46977587,1.08886e-11,3.064e-12
Mitochondrial,0.973,0.978906,0.40608282,1.05861e-11,2.4993e-12
Mitochondrial,0.907,0.95772,0.26752739,1.66035e-11,2.9165e-12
Mitochondrial,0.97,0.960873,0.45357993,1.04258e-11,2.8647e-12
Mitochondrial,0.9655,0.962875,0.39716338,6.77312e-11,1.96417e-11
Mitochondrial,0.9815,0.980469,0.46470446,1.05323e-11,3.0818e-12
Mitochondrial,0.966,0.947954,0.47436369,1.050492e-10,3.84633e-11
Mitochondrial,0.978,0.978369,0.47568259,1.04415e-11,3.1703e-12
Mitochondrial,0.9875,0.979803,0.46247075,1.06081e-11,3.0535e-12
Mitochondrial,0.9525,0.963897,0.32989406,2.7645e-11,5.9238e-12
Mitochondrial,0.922,0.923081,0.4357263,1.09713e-11,3.1754e-12
Mitochondrial,0.887,0.945852,0.25169271,2.00888e-11,3.3291e-12
Mitochondrial,0.9645,0.961854,0.39932472,6.8033e-11,1.97832e-11
Mitochondrial,0.983,0.979741,0.45167724,1.0531e-11,2.9609e-12
Mitochondrial,0.964,0.961387,0.39875171,6.80086e-11,1.96904e-11
Mitochondrial,0.906,0.915613,0.31678639,6.58999e-11,1.3226e-11
Mitochondrial,0.9195,0.949681,0.28503098,2.11209e-11,4.5702e-12
Mitochondrial,0.966,0.979315,0.36446104,9.549e-12,2.3434e-12
Mitochondrial,0.8355,0.921353,0.19135518,9.6924e-12,1.5111e-12
Mitochondrial,0.8425,0.93234,0.19830919,9.7169e-12,1.4733e-12
Mitochondrial,0.837,0.932314,0.19139378,9.782e-12,1.4259e-12
Mitochondrial,0.8335,0.932768,0.18938998,9.7676e-12,1.3863e-12
Mitochondrial,0.9725,0.978088,0.42818922,1.04709e-11,2.8969e-12
Mitochondrial,0.9725,0.973514,0.43698834,1.02692e-11,2.9297e-12
Mitochondrial,0.9865,0.979147,0.46944091,1.05085e-11,3.0874e-12
Mitochondrial,0.8995,0.962368,0.25655418,9.6405e-12,1.7397e-12
Mitochondrial,0.94,0.970347,0.3118273,1.05317e-11,2.1993e-12
Mitochondrial,0.954,0.972741,0.35101404,9.7977e-12,2.2057e-12
Mitochondrial,0.8665,0.923527,0.22075637,9.415e-12,1.5371e-12
Mitochondrial,0.953,0.968697,0.35084175,9.4538e-12,2.1377e-12
Mitochondrial,0.946,0.968825,0.33246597,9.5428e-12,2.1397e-12
Mitochondrial,0.9755,0.97731,0.44250196,1.05223e-11,2.9959e-12
Mitochondrial,0.952,0.968145,0.35175246,9.6098e-12,2.1738e-12
Mitochondrial,0.831,0.920059,0.18610518,9.8421e-12,1.482e-12
Mitochondrial,0.8305,0.915353,0.18822581,9.4952e-12,1.4496e-12
Mitochondrial,0.8495,0.954355,0.21909803,9.2628e-12,1.3949e-12
Mitochondrial,0.9755,0.977182,0.43214565,1.05736e-11,3.0102e-12
Mitochondrial,0.9635,0.977205,0.39420602,1.06337e-11,2.5433e-12
Mitochondrial,0.983,0.981835,0.44025757,1.0677e-11,3.0007e-12
Mitochondrial,0.98,0.978579,0.44644402,1.10346e-11,3.134e-12
Mitochondrial,0.976,0.972072,0.44566826,1.07571e-11,3.0127e-12
Mitochondrial,0.943,0.976015,0.42679819,9.7594e-12,3.062e-12
Mitochondrial,0.962,0.977592,0.38698153,1.05097e-11,2.5037e-12
Mitochondrial,0.94,0.977433,0.31818465,1.02166e-11,2.0444e-12
Mitochondrial,0.9835,0.977761,0.46731689,1.05185e-11,3.1591e-12
Mitochondrial,0.9845,0.978527,0.46839585,1.05129e-11,3.2252e-12
Mitochondrial,0.8355,0.934213,0.18773795,9.6981e-12,1.4038e-12
Mitochondrial,0.926,0.921515,0.40782246,1.14811e-11,2.9204e-12
Mitochondrial,0.9325,0.977935,0.42247116,1.14861e-11,2.7717e-12
Mitochondrial,0.9225,0.973204,0.41576961,1.14805e-11,2.8358e-12
Mitochondrial,0.952,0.981973,0.4198526,1.1064e-11,2.7739e-12
Mitochondrial,0.982,0.97607,0.46043079,1.06989e-11,3.0836e-12
Mitochondrial,0.9825,0.978661,0.46156617,1.06037e-11,3.0211e-12
Mitochondrial,0.9785,0.97416,0.47029283,1.05204e-11,3.2415e-12
Mitochondrial,0.977,0.976464,0.4537205,1.05241e-11,2.9716e-12
Mitochondrial,0.737,0.748724,0.27067409,1.28971e-11,2.1517e-12
Mitochondrial,0.9485,0.976827,0.32898521,9.5152e-12,1.925e-12
Mitochondrial,0.9555,0.974889,0.3726349,1.04615e-11,2.4735e-12
Mitochondrial,0.9625,0.972345,0.38362998,1.0335e-11,2.5158e-12
Mitochondrial,0.9725,0.974832,0.46421008,1.05223e-11,3.0481e-12
Mitochondrial,0.978,0.979514,0.45539736,1.05993e-11,2.97e-12
Mitochondrial,0.9595,0.978955,0.38505398,1.04947e-11,2.5777e-12
Mitochondrial,0.978,0.978933,0.43288996,1.05267e-11,2.8544e-12
Mitochondrial,0.9615,0.974173,0.45134488,1.06557e-11,2.9491e-12
Mitochondrial,0.965,0.979523,0.41933135,1.0491e-11,2.8897e-12
Mitochondrial,0.968,0.971271,0.40259822,1.0045e-11,3.0026e-12
Mitochondrial,0.909,0.966621,0.27969529,9.4457e-12,1.7083e-12
Mitochondrial,0.9805,0.978099,0.46635386,1.07183e-11,3.0397e-12
Mitochondrial,0.958,0.974324,0.42800456,1.05924e-11,3.0283e-12
Mitochondrial,0.833,0.909916,0.18994773,9.8809e-12,1.4164e-12
Mitochondrial,0.95,0.974942,0.39028003,1.33099e-11,3.3719e-12
Mitochondrial,0.9795,0.978199,0.44335301,1.05649e-11,3.0442e-12
Mitochondrial,0.958,0.97652,0.428235,1.05398e-11,2.8239e-12
Mitochondrial,0.8785,0.945246,0.22355801,9.4306e-12,1.4836e-12
Mitochondrial,0.8225,0.931001,0.1885956,9.4939e-12,1.5055e-12
Mitochondrial,0.8355,0.919871,0.19833238,8.9378e-12,1.528e-12
Mitochondrial,0.912,0.959158,0.28206211,9.0449e-12,1.7242e-12
Mitochondrial,0.9545,0.9639,0.41156672,9.2741e-12,2.2505e-12
Mitochondrial,0.956,0.980556,0.35751688,9.2403e-12,2.1078e-12
Mitochondrial,0.95,0.982875,0.34623848,9.259e-12,2.1416e-12
Mitochondrial,0.9605,0.978497,0.39190583,1.04859e-11,2.7389e-12
Mitochondrial,0.9325,0.940303,0.31241437,9.7576e-12,2.1859e-12
Mitochondrial,0.8785,0.949062,0.23247232,9.4901e-12,1.5711e-12
Mitochondrial,0.968,0.979791,0.39062594,1.05273e-11,2.4453e-12
Mitochondrial,0.915,0.91205,0.3881736,1.09337e-11,2.9483e-12
Mitochondrial,0.966,0.977374,0.42516924,1.05285e-11,2.9471e-12
Mitochondrial,0.9825,0.978849,0.46478102,1.04665e-11,3.0374e-12
Mitochondrial,0.8405,0.933791,0.1980966,9.7764e-12,1.5187e-12
Mitochondrial,0.916,0.970605,0.35715321,8.7912e-12,2.095e-12
Mitochondrial,0.961,0.957005,0.4135625,1.08436e-11,2.9314e-12
Mitochondrial,0.985,0.982623,0.43369932,1.05504e-11,2.8587e-12
Mitochondrial,0.978,0.977109,0.47310528,1.05342e-11,3.1781e-12
Mitochondrial,0.9505,0.976692,0.38954928,1.28458e-11,3.3093e-12
Mitochondrial,0.957,0.97651,0.39807887,1.31777e-11,3.4232e-12
Mitochondrial,0.9505,0.975978,0.38963845,1.32466e-11,3.4272e-12
Mitochondrial,0.971,0.979753,0.43449278,1.05097e-11,2.9371e-12
Mitochondrial,0.846,0.93554,0.20015566,9.8152e-12,1.4867e-12
Mitochondrial,0.8475,0.93452,0.20570733,9.9505e-12,1.4356e-12
Mitochondrial,0.9015,0.970462,0.3351272,9.1181e-12,2.1257e-12
Mitochondrial,0.862,0.93778,0.21858449,1.05742e-11,1.5666e-12
Mitochondrial,0.9625,0.957371,0.39748042,1.0811e-11,2.8808e-12
Mitochondrial,0.9385,0.97658,0.34304044,1.01239e-11,2.1665e-12
Mitochondrial,0.9285,0.950576,0.29894073,2.52018e-11,4.9733e-12
Mitochondrial,0.979,0.977909,0.43801503,1.05868e-11,3.0061e-12
Mitochondrial,0.9705,0.963855,0.40914563,6.5878e-11,2.0161e-11
Mitochondrial,0.965,0.961109,0.39799439,6.63728e-11,1.95062e-11
Mitochondrial,0.972,0.966082,0.4007704,6.39108e-11,1.89344e-11
Mitochondrial,0.962,0.960985,0.39053098,6.7383e-11,1.91185e-11
Mitochondrial,0.98,0.98134,0.43318965,1.06356e-11,2.8986e-12
Mitochondrial,0.9655,0.961344,0.39836937,6.60734e-11,1.94932e-11
Mitochondrial,0.9675,0.963289,0.40395302,6.95311e-11,2.02254e-11
Mitochondrial,0.964,0.972953,0.47150505,1.07008e-11,3.1082e-12
Mitochondrial,0.8975,0.958604,0.27649331,1.00482e-11,2.0516e-12
Mitochondrial,0.9675,0.972851,0.48440598,1.05905e-11,3.168e-12
Mitochondrial,0.802,0.888227,0.15519743,8.3422e-12,1.4065e-12
Mitochondrial,0.8165,0.896039,0.16611753,8.3184e-12,1.4564e-12
Mitochondrial,0.899,0.934394,0.26784495,5.48591e-11,9.6668e-12
Mitochondrial,0.807,0.890845,0.15833715,8.3397e-12,1.4351e-12
Mitochondrial,0.9285,0.912442,0.45597326,1.14266e-11,3.2978e-12
Mitochondrial,0.9285,0.912714,0.45541631,1.14254e-11,3.2976e-12
Mitochondrial,0.975,0.96511,0.42066021,6.62945e-11,2.12048e-11
Mitochondrial,0.9705,0.976786,0.45742647,1.03369e-11,2.8268e-12
Mitochondrial,0.915,0.938194,0.30941784,5.29144e-11,9.8436e-12
Mitochondrial,0.967,0.971497,0.51293926,1.09939e-11,3.6675e-12
Mitochondrial,0.9945,0.980877,0.48278133,1.06319e-11,3.2083e-12
Mitochondrial,0.9825,0.980658,0.47295414,1.0511e-11,3.2439e-12
Mitochondrial,0.93,0.908611,0.49625772,1.17366e-11,3.9423e-12
Mitochondrial,0.9765,0.968231,0.46569881,1.07064e-11,3.044e-12
Mitochondrial,0.9865,0.98087,0.47975939,1.05868e-11,3.0238e-12
Mitochondrial,0.963,0.9782,0.36522004,1.04196e-11,2.4203e-12
Mitochondrial,0.8185,0.908717,0.18624929,1.01503e-11,1.4543e-12
Mitochondrial,0.9305,0.97326,0.39887222,1.02893e-11,2.6669e-12
Mitochondrial,0.835,0.928182,0.1883074,9.6592e-12,1.4803e-12
Mitochondrial,0.7115,0.773722,0.16137861,5.00968e-11,7.2484e-12
Mitochondrial,0.866,0.938557,0.22908251,9.9317e-12,1.7762e-12
Mitochondrial,0.867,0.94272,0.22776094,9.2515e-12,1.7013e-12
Mitochondrial,0.848,0.933972,0.20471061,9.8227e-12,1.4438e-12
Mitochondrial,0.972,0.976878,0.4421096,1.08141e-11,3.07e-12
Mitochondrial,0.981,0.977834,0.4627508,1.04985e-11,3.0791e-12
Mitochondrial,0.981,0.98409,0.42510561,1.05511e-11,2.7595e-12
Mitochondrial,0.9775,0.979794,0.44838221,1.05279e-11,3.0242e-12
Mitochondrial,0.98,0.978802,0.44569468,1.0583e-11,3.0973e-12
Mitochondrial,0.9775,0.975099,0.47868677,1.07177e-11,3.2417e-12
Mitochondrial,0.97,0.980245,0.44692539,1.07834e-11,2.914e-12
Mitochondrial,0.837,0.936303,0.19186543,9.6918e-12,1.4149e-12
Mitochondrial,0.9745,0.981363,0.42495173,1.05517e-11,2.9553e-12
Mitochondrial,0.863,0.940087,0.21915194,1.03431e-11,1.8115e-12
Mitochondrial,0.911,0.967076,0.28839225,1.04277e-11,1.9705e-12
Mitochondrial,0.911,0.962118,0.28063446,9.8083e-12,1.9037e-12
Mitochondrial,0.909,0.90664,0.30057691,9.834e-12,2.3506e-12
Mitochondrial,0.9625,0.978737,0.39070404,1.06939e-11,2.6017e-12
Mitochondrial,0.983,0.97757,0.47063093,1.0521e-11,2.9326e-12
Mitochondrial,0.978,0.981637,0.40635545,1.1312e-11,3.0145e-12
Mitochondrial,0.9895,0.984099,0.4485547,1.05498e-11,3.0288e-12
Mitochondrial,0.8455,0.932363,0.32187362,8.686e-12,2.5169e-12
Mitochondrial,0.9705,0.984427,0.41276776,1.04891e-11,2.8016e-12
Mitochondrial,0.8405,0.875445,0.29495831,1.12206e-11,2.5649e-12
Mitochondrial,0.97,0.974083,0.45874075,1.06876e-11,3.0913e-12
Mitochondrial,0.9705,0.974565,0.45909849,1.06851e-11,3.1012e-12
Mitochondrial,0.969,0.972665,0.46368681,1.06795e-11,3.1043e-12
Mitochondrial,0.9645,0.978994,0.39148284,1.0392e-11,2.6597e-12
Mitochondrial,0.99,0.98296,0.46429217,1.05692e-11,3.1358e-12
Mitochondrial,0.9425,0.926436,0.38686423,1.11216e-11,2.7238e-12
Mitochondrial,0.9765,0.980797,0.42112307,1.04646e-11,2.7841e-12
Mitochondrial,0.979,0.977224,0.46284084,1.07189e-11,3.0564e-12
Mitochondrial,0.961,0.971177,0.46226694,1.07521e-11,3.1583e-12
Mitochondrial,0.961,0.97737,0.35717981,9.8565e-12,2.2235e-12
Mitochondrial,0.961,0.976659,0.35589053,9.8509e-12,2.2439e-12
Mitochondrial,0.96,0.977631,0.35407905,9.8503e-12,2.1917e-12
Mitochondrial,0.961,0.976441,0.35819157,9.8515e-12,2.2253e-12
Mitochondrial,0.961,0.978564,0.3551559,9.8503e-12,2.187e-12
Mitochondrial,0.962,0.969959,0.46874068,1.06895e-11,3.063e-12
Mitochondrial,0.831,0.92117,0.1866851,9.6643e-12,1.4888e-12
Mitochondrial,0.905,0.964912,0.27055183,1.01477e-11,1.7277e-12
Mitochondrial,0.9835,0.98265,0.42969879,1.05661e-11,2.8385e-12
Mitochondrial,0.9125,0.970536,0.30322173,1.00763e-11,2.0504e-12
Mitochondrial,0.966,0.980098,0.35925534,9.6467e-12,2.2177e-12
Mitochondrial,0.965,0.97963,0.42663562,1.066e-11,2.7944e-12
Mitochondrial,0.954,0.963774,0.38823036,1.06413e-11,2.8493e-12
Mitochondrial,0.848,0.9322,0.20476097,9.7319e-12,1.5039e-12
Mitochondrial,0.901,0.891876,0.45214782,1.20855e-11,3.5454e-12
Mitochondrial,0.984,0.980316,0.46637453,1.04578e-11,3.0413e-12
Mitochondrial,0.987,0.982131,0.43710085,1.05661e-11,2.8835e-12
Mitochondrial,0.904,0.975666,0.34682822,8.9421e-12,2.2417e-12
Mitochondrial,0.9525,0.961069,0.44461119,1.14485e-11,3.0409e-12
Mitochondrial,0.9855,0.978927,0.4758633,1.06538e-11,3.1439e-12
Mitochondrial,0.9605,0.97657,0.36320554,1.04809e-11,2.1599e-12
Mitochondrial,0.9615,0.975122,0.46133572,1.06419e-11,3.1569e-12
Mitochondrial,0.981,0.979941,0.46439777,1.05448e-11,3.1414e-12
Mitochondrial,0.9705,0.975904,0.45975167,1.07139e-11,3.0723e-12
Mitochondrial,0.964,0.973664,0.45488051,1.07045e-11,3.0063e-12
Mitochondrial,0.974,0.976264,0.45513748,1.05567e-11,3.1142e-12
Mitochondrial,0.9815,0.979096,0.45157004,1.05436e-11,2.8792e-12
Mitochondrial,0.862,0.83785,0.44977759,4.240001e-10,1.312764e-10
Mitochondrial,0.937,0.915322,0.49100096,2.859161e-10,1.100739e-10
Mitochondrial,0.865,0.841131,0.4498088,4.224144e-10,1.307976e-10
Mitochondrial,0.9625,0.97383,0.39522927,1.06438e-11,2.6355e-12
Mitochondrial,0.8855,0.949916,0.24336392,1.0263e-11,1.7001e-12
Mitochondrial,0.7825,0.886913,0.16103927,1.04008e-11,1.4378e-12
Mitochondrial,0.962,0.97634,0.44737471,1.06538e-11,2.9576e-12
Mitochondrial,0.954,0.975756,0.35817397,2.22213e-11,5.4049e-12
Mitochondrial,0.8945,0.950636,0.25396188,1.90172e-11,3.1098e-12
Mitochondrial,0.92,0.959142,0.28106541,1.71233e-11,2.8305e-12
Mitochondrial,0.8625,0.901887,0.25274343,1.83108e-11,2.9875e-12
Mitochondrial,0.9845,0.981781,0.4450645,1.06062e-11,2.8121e-12
Mitochondrial,0.985,0.983062,0.45139222,1.06062e-11,2.8493e-12
Mitochondrial,0.838,0.925986,0.19358881,9.6498e-12,1.5195e-12
Mitochondrial,0.9855,0.983011,0.45133805,1.06081e-11,2.8488e-12
Mitochondrial,0.985,0.983,0.4495198,1.06056e-11,2.8868e-12
Mitochondrial,0.926,0.970105,0.30109324,9.8966e-12,1.9736e-12
Mitochondrial,0.978,0.978463,0.45455094,1.0536e-11,3.0459e-12
Mitochondrial,0.966,0.978716,0.40521675,1.03989e-11,2.5757e-12
Mitochondrial,0.958,0.960944,0.44691679,1.07734e-11,3.082e-12
Mitochondrial,0.9695,0.97731,0.40548349,1.03582e-11,2.9161e-12
Mitochondrial,0.9605,0.979194,0.39590241,1.07477e-11,2.6398e-12
Mitochondrial,0.9595,0.986297,0.35319669,1.04008e-11,2.1954e-12
Mitochondrial,0.8245,0.909636,0.31518852,1.43696e-11,2.6584e-12
Mitochondrial,0.848,0.909761,0.21469485,2.11955e-11,3.2495e-12
