Identifier	DNA_Length	AA_Length
3807222	16670	13731
3807428	16676	13968
3807635	16677	13573
3807842	16727	13456
3808049	16908	14021
3808258	16980	14261
3808468	16972	13917
3808678	16829	14034
3808887	16850	14069
3809096	16654	14596
3809302	16987	14635
3809512	16716	14346
3809719	16876	13534
3809928	16698	13950
3810135	17007	14404
3810346	16704	14189
3810553	16675	12419
3810759	16687	12412
3810965	15395	11196
3811156	16842	13779
3811364	16809	13872
3811572	16791	13698
3811780	16828	13842
3811988	16836	13592
3812196	16800	14908
3812404	16809	14512
3812612	16872	14287
3812821	16765	13273
3813029	16707	13092
3813236	16667	14671
3813442	16822	12744
381345	36328	23724
3813650	16783	12174
3813858	16735	12296
3814065	16919	13795
3814274	16847	14080
3814482	16932	13811
3814691	16908	12935
3814900	16910	13752
3815109	16888	13649
3815318	15671	8265
3815512	15681	8392
3815706	16565	13489
3815911	17259	13375
3816125	16874	13799
3816334	16829	13347
3816543	16876	13819
3816752	17398	15541
3816967	17425	15635
3817183	16797	16069
3817391	16795	15549
3817599	16616	13582
3817805	16701	10815
381794	37369	23221
3818012	407646	398488
382255	50479	33575
3823045	17081	12499
3823256	17103	16181
3823468	17120	15194
3823680	17121	15599
3823892	17124	15662
3824104	17308	12852
3824318	17117	12398
3824530	17157	13342
3824742	9602	8895
3824861	9464	9113
3824978	9059	7833
3825090	8097	7572
3825190	9148	8920
3825303	5744	4844
3825374	20693	15290
3825630	15757	11713
3825825	18198	12654
3826050	16854	16178
3826259	16857	16134
3826468	16854	16113
3826677	16855	16119
3826886	16858	16224
3827095	16855	16083
3827304	16864	16156
3827513	16854	16181
3827722	16855	16142
3827931	16854	16176
3828140	16857	16111
3828349	17089	14229
3828561	16955	15084
3828771	16896	15068
382878	17514	15774
38288	16980	16013
3828980	16811	16635
3829188	17797	16058
3829408	15997	9369
3829606	409588	410295
383095	96937	63204
3834663	18552	13344
3834893	16798	14384
3835101	16826	16607
3835309	16840	16526
3835517	16903	15334
3835726	16901	14064
3835935	16896	15893
3836144	16871	16088
3836353	17291	16509
3836567	16864	15631
3836776	16769	15111
3836984	89695	35299
3838092	42856	29984
3838622	66225	54523
3839440	70111	50827
3840306	16967	15149
3840516	15430	7376
3840707	50213	33651
3841328	13771	7229
3841498	15091	8766
3841685	16629	12298
3841891	14837	7277
3842075	16619	12306
3842281	14013	9867
3842455	13957	9074
3842628	13942	7720
3842801	13741	7604
384292	15586	7131
3842971	13897	9462
3843143	16942	15954
3843353	17021	14408
3843564	17480	13135
3843780	15621	9108
3843974	15538	8965
3844167	16824	14101
3844375	15738	9624
3844570	16873	14613
3844779	16852	15142
384485	105620	104979
3844988	16842	11937
3845197	17095	15967
3845408	16850	15387
3845616	16862	15340
3845824	16809	13426
3846032	15596	8024
3846225	16412	10119
3846428	17443	11916
3846644	17972	7698
3846867	17522	15390
3847084	16489	9121
3847288	18426	11479
3847516	16644	12949
3847722	16811	16461
3847930	15567	7164
3847	16623	13580
3848123	16807	15790
3848331	17900	16348
3848553	13946	7944
3848726	16600	9516
3848931	16811	16558
3849139	16659	12798
3849345	15195	8696
3849533	17423	14664
3849749	16239	15536
38498	16985	16402
3849950	15851	8954
3850146	15356	13007
3850336	14688	10159
3850518	14699	9371
3850700	15634	9309
3850894	75427	96232
3851826	16964	16379
3852036	17267	17014
3852250	16863	15717
3852459	16814	14109
3852667	15904	9708
3852864	19218	12427
3853102	16810	16799
3853310	12268	4572
3853462	15377	10960
3853652	16808	14705
3853860	16814	13815
3854068	16839	15200
3854277	16808	15037
3854485	16811	15118
3854693	16811	14819
3854901	16876	16193
3855110	16746	14154
3855317	16772	14627
3855525	16843	15746
3855734	16815	14717
3855942	15871	9431
3856139	15911	9169
3856336	16748	16311
3856543	17009	17881
3856754	14212	10634
3856930	14169	10261
3857106	16872	16173
3857315	15555	7702
3857508	14295	9413
3857685	17903	10719
3857907	16805	16024
385790	16666	13665
3858115	16848	15458
3858324	17363	14499
3858539	18326	13947
3858766	16862	14129
3858975	16872	15869
3859184	15943	14950
3859381	17112	12610
3859593	17047	15090
3859804	16784	15064
385997	15472	9745
3860012	17061	16258
3860223	16976	16239
3860433	15515	6744
3860625	18568	15174
3860855	18866	14754
3861088	17951	14274
3861310	16871	15578
3861519	16885	14851
3861728	16551	12526
386189	17176	14287
3861933	16912	15049
3862142	16084	10993
3862341	17094	14661
3862553	17565	13824
3862771	16809	15525
3862979	16205	11688
3863180	16001	11089
3863378	17177	13271
3863591	16821	12561
3863799	16970	12377
3864009	17055	14599
386402	19407	14275
3864220	16871	16008
3864429	16919	15216
3864638	16741	13092
3864845	54013	26585
3865512	32618	18746
3865915	47057	30834
386642	18355	17919
3866496	65415	41106
3867304	34133	18467
3867726	53167	25107
3868383	43744	31427
386869	26425	16132
3868924	49161	22762
3869531	63456	36714
3870315	42247	21274
3870837	33698	16553
38708	16988	15559
3871254	27482	13763
3871594	23643	12018
3871886	52251	25557
387196	65719	49865
3872532	26605	15739
3872861	26632	14228
3873190	40023	17928
3873685	47081	22705
3874267	47050	27224
3874848	55899	42105
3875539	42786	19278
3876068	16749	16177
3876276	31545	18229
3876666	55370	30312
3877350	25290	14891
3877663	61455	34633
3878422	14067	7608
3878596	38516	28445
3879072	38165	28037
3879544	15617	7872
3879737	14808	8259
3879921	39361	28944
388008	17973	12843
3880407	42513	31865
3880932	39110	28675
3881415	39008	28917
3881897	16840	15792
3882106	16888	15784
388230	16706	11484
388437	16880	11702
388646	14330	10425
388823	15547	11762
389015	17622	12118
38918	17084	15217
389233	14508	10462
389413	15813	7225
389609	16770	13348
389817	16380	12213
390020	15381	12001
390210	16815	13127
390418	16799	11738
390626	16419	15834
390829	31689	20668
391221	16892	15211
39130	16891	14950
391430	17858	16026
391651	16836	17624
391859	15599	7165
392052	16895	16103
392261	17246	15550
392475	17141	14767
392687	17195	15446
392900	15623	7354
393093	16715	15275
393300	16976	15124
39339	17033	15788
393510	16215	10147
393711	17012	14657
393921	15751	6980
394116	14992	11615
394302	15475	7967
394494	15914	8117
394691	16760	15575
394899	17091	15813
395111	17282	16495
395325	18609	15452
39550	16975	15459
395555	15927	9060
395752	16873	15824
395961	18669	16728
396192	16888	15800
396401	16924	13743
396611	19788	14940
396856	15402	8328
397047	16811	15597
397255	22722	11623
397536	16823	14679
39760	17091	15514
397744	16822	14415
397952	16968	15236
398162	16983	15616
398372	16874	15974
398581	17489	15150
398798	15234	12585
398987	21254	16106
399250	16057	10517
399449	15945	10291
399646	16489	9500
39972	16405	14882
399850	15647	7882
400044	17057	16898
400255	15529	7806
400447	15812	10852
400643	15914	11225
400840	18500	18604
401069	16806	14152
401277	17257	13854
401491	35248	28511
40175	16468	15431
401927	46638	44293
402503	17705	23399
402722	108128	101352
40379	16776	15926
404058	14291	11620
404235	39254	32638
404720	45411	30225
405281	15372	7166
4053	38617	28611
405472	15394	7449
405663	18598	12382
40587	16744	15719
405893	26020	15056
406215	16946	13768
406425	17019	17182
406635	16626	13980
406841	16688	14523
407048	15642	7071
407242	14867	12596
407426	15616	14346
407619	14910	12748
407804	18495	8858
40794	16781	15755
408033	17949	9129
408255	18252	17093
408481	79511	44951
409463	108242	101204
41002	16792	14921
410800	27318	17381
411138	38976	22587
411619	14693	10620
411801	15472	9521
411993	15681	7740
41210	16803	14452
412187	15766	8217
412382	15975	9845
412580	16597	10236
412785	15973	9766
412983	16197	9953
413184	16549	11363
413389	15933	11744
413586	15268	7495
413775	15997	12390
413973	14036	9446
414147	15722	10105
41418	16757	15440
414342	16814	15648
414550	15668	7403
414744	16894	15612
414953	16752	13985
415160	16982	12694
415370	15768	7434
415565	16689	12448
415771	17049	16382
415982	16074	9056
416181	17172	11623
41626	16750	14487
416394	16721	11817
416601	16737	12018
416808	16811	14758
417016	16772	10947
417224	17043	7134
417435	16892	15715
417644	18343	17493
417871	15938	8480
418068	16777	14448
418276	16817	16850
41833	16826	14725
418484	15896	8198
418681	16378	10429
418884	16768	13708
419091	17008	13827
419302	19948	14912
419549	14555	7798
419729	15421	9186
419920	16924	15373
420130	17583	13642
420348	17186	15432
42041	16791	14694
420561	15780	7941
420757	18121	13753
420981	16001	11257
421179	17386	15789
421394	16903	12879
421603	19811	12979
421848	26511	15029
422176	39582	22059
42249	16647	14762
422665	108147	101216
424001	107752	101090
42455	16817	15881
425332	167733	198206
42663	16672	16337
426	16938	15735
427404	44141	30526
427949	17518	16363
428166	32076	17155
428563	108629	101945
42870	16815	15258
429905	108590	101467
43078	16883	14137
431246	105223	68155
432546	33724	23551
43287	17292	15378
432963	26385	16159
433289	15247	12076
433478	15476	7787
433670	15515	7592
433862	15619	7348
434055	15596	7144
434248	15590	7245
434441	15669	7312
434635	16719	14928
434842	16397	15097
43501	16779	15910
435045	15393	8965
435236	15867	10875
435433	15337	9263
435623	13877	10767
435795	16816	11333
436003	15644	11366
436197	15700	11443
436392	15033	7921
436578	15246	10732
436767	15095	11016
436954	15237	11026
43709	16801	15438
437143	15344	11202
437333	15141	10940
437521	16264	10447
437722	15715	7637
437917	15161	7470
438105	16138	8996
438305	17321	13320
438520	14790	7188
438703	16883	15512
438912	16979	13106
439122	17048	15463
43917	17619	16150
439333	17176	15525
439546	15583	15779
439739	16781	12902
439947	17276	15413
440161	16295	10381
440363	16313	10535
440565	16792	15658
440773	16821	16518
440981	16795	16279
441189	16786	16620
44135	15485	7234
441397	18332	15049
441624	18340	14283
441851	18331	14613
442078	17666	14294
442297	17083	15890
442509	16931	15568
442719	16875	15651
442928	16798	16704
443136	16804	15313
44327	16900	14266
443344	20593	11088
443599	15490	7029
443791	17114	16574
444003	17134	14026
444215	15193	9920
444403	16704	12746
444610	16502	12964
444814	16801	15707
445022	16924	15305
445232	16757	13283
44536	62512	65619
445440	16808	14709
445648	17014	15197
445859	16751	14891
446066	15947	13326
446264	16039	15473
446463	15082	8803
446650	17114	15664
446862	16913	15605
447071	15777	7299
447266	21252	17376
447529	16869	15687
447738	16829	14552
447946	15058	7645
448133	15159	7758
448321	14271	7874
448498	14442	8885
448677	14808	11597
448860	14754	10862
449043	14784	11036
449226	16777	13971
449434	15626	7611
449627	16743	14114
449834	16821	15341
450042	15580	11264
450235	15153	8096
450423	16809	12601
450631	17458	15193
450847	16811	15187
451055	16712	15652
451262	15610	7826
451455	16983	12958
451665	14037	10796
451839	17314	15106
452054	16846	14731
452263	16823	16316
452471	16820	16377
452679	20511	17053
452933	21041	17640
45308	70420	54278
4530	16876	14291
453193	20419	17166
453446	21151	17661
453708	22349	17431
453985	16781	15135
454193	15672	7661
454387	15888	7398
454584	14559	10954
454764	16884	8073
454973	17262	14845
455187	16165	11164
455387	40240	25628
455884	16904	15491
456093	105188	103892
457392	105978	100518
458701	102047	97571
459962	107591	98520
461291	116650	112399
46178	16982	14937
462732	143104	129199
46388	16871	17126
464499	105500	100451
465802	111021	104224
46597	17086	16017
467173	16044	10572
467372	16910	16325
467581	13320	7248
467746	13291	7695
467911	13282	7505
468076	13313	7424
46809	87594	49814
468241	13316	7395
468406	18245	16994
468632	18243	16993
468858	18231	17169
469084	105853	109271
470391	16898	9874
470600	16505	14567
470804	84489	50725
471848	17728	18525
472067	17554	18899
472284	16779	16254
472492	16976	16533
472702	16783	16716
472910	18740	20315
473142	17095	15686
473354	16904	15582
473563	16637	12472
473769	16207	7494
473970	16429	13743
4739	15423	7628
474173	16662	12720
474379	79990	37352
475367	15858	9153
475563	14772	8767
475746	15680	7522
475940	15684	7440
476134	17267	15820
476348	16886	15812
476557	16763	15867
476765	16879	15549
476974	16847	14220
477183	16810	15584
477391	16868	15199
477600	16898	15961
477809	15531	7766
478002	17113	16705
478214	17218	15016
478427	15475	7291
478619	16848	15229
478828	16515	9335
47891	61710	65460
479033	16650	10154
479239	16059	8835
479438	15661	9810
479632	15702	12113
479826	17075	13407
480038	16799	15112
480246	18062	15534
480470	16060	9497
480669	16845	15608
480878	13869	12970
481050	16902	15750
481259	16748	14437
481466	17916	13217
481688	16776	15400
481896	17065	15930
482107	17061	15981
482318	17052	15997
482529	16593	13706
482734	16876	16159
482943	17758	14036
483163	16709	14347
483370	17115	15750
483582	16859	16103
483791	17168	16275
484004	15730	10909
484199	15738	11458
484394	15729	11563
484589	15728	11294
484784	15732	11495
484979	15730	11467
485174	15734	11751
485369	15728	11270
485564	17068	15784
485775	15431	7672
485966	16203	8903
486166	16871	14627
486375	16089	10566
48654	88592	90271
486574	15403	11428
486765	15413	11276
486956	17021	14400
487167	16991	14683
487377	15539	7750
487570	19297	18270
487809	16698	15672
488016	16871	14859
488225	14278	11552
488402	16903	14948
488611	18280	15670
488837	18058	16862
489061	17011	16201
489272	16735	11130
489479	16992	16268
489689	16837	16188
489898	16785	10970
490106	17107	15832
490318	17092	15492
490530	16856	16048
490739	15966	8892
490937	16835	14837
491145	677005	676483
4930	456525	567224
49748	15674	8548
49942	15643	7044
499504	674473	674016
50136	16995	13581
50347	16387	8761
50550	16607	7409
50755	17011	15241
507832	35481	27852
508271	30365	16025
508646	27341	14586
508984	29237	15395
509345	16935	14491
509555	16935	14683
50965	15408	7830
509765	16932	14742
509975	16938	14680
510185	16934	14876
510395	15802	10170
510591	16823	15696
510799	16604	13273
511005	17202	15882
511218	16539	15027
511423	17161	13603
51156	16607	11313
511636	22944	13699
511920	33843	16745
512338	39772	20344
512830	45838	24079
513396	35380	28833
51362	17048	15556
513833	54172	36232
514502	107736	99995
51573	15465	7639
515833	16851	15026
516042	48240	27453
516638	17480	13014
516855	16719	13747
517062	17496	15851
517279	17797	17194
517499	17002	15981
51765	16854	12449
517710	35832	23811
518153	17758	16702
518373	16972	14036
518583	16713	14311
518790	16983	13062
519000	16811	14717
519208	17001	15523
519419	16728	15220
519626	16724	14539
51974	15516	8011
519833	16719	14862
520040	15528	7951
520232	16673	15008
520439	16723	14719
520646	16680	14944
520853	16674	14548
521060	16857	14943
521269	18342	12975
521496	17090	15738
52166	17439	16637
521708	17141	16624
521920	17013	15121
522131	14865	7836
522315	16267	8607
522517	14813	8026
522701	14484	8853
522880	16155	7886
523080	16862	15477
523289	17002	15401
523499	17988	15123
523722	16829	15777
52382	16889	15535
523930	16931	13742
524140	16975	13117
524350	16628	13411
524556	15591	8375
524749	15771	9395
524944	16966	14944
525154	16936	15461
525364	15501	7200
525556	16539	15118
525761	15590	8635
52591	16811	14596
525954	17184	13772
526167	16977	15733
526377	15380	8039
526568	16844	12406
526777	16760	13789
526985	17013	11214
527196	16891	14365
527405	17080	15528
527617	14282	9922
527794	17108	15759
52799	17212	15187
528006	16910	16013
528215	16648	15925
528421	16797	15224
528629	19376	15812
528869	17095	9382
529081	16628	12651
529287	16903	15164
529496	16891	15729
529705	17007	16543
529916	16925	15474
530126	16794	16068
53012	16834	14821
530334	17474	16048
530550	16240	12894
530751	16052	11952
530950	16269	9827
531151	17323	15002
531366	17462	15255
531582	19262	16331
531821	20149	12725
532070	14958	9401
53221	17306	8095
532255	19885	16808
532501	18101	13155
532725	19303	15763
532964	20038	14728
533212	17725	13343
533432	16859	15538
533641	52980	29947
534296	19188	15260
53435	16901	15363
534534	18834	13398
534767	18967	15315
535002	17546	15731
535219	16807	15555
535427	17057	16686
535638	16794	15222
535846	13841	10144
536018	16833	13026
536226	17136	15633
536438	16145	7946
53644	16836	14836
536638	15601	9932
536831	14002	7554
537004	15843	10255
537200	16571	10621
537405	16954	14728
537615	29453	16246
537979	106143	100382
53853	16837	15811
539290	17421	13621
539506	15665	7721
539700	16763	15864
539908	16945	15726
540118	16887	15536
540327	17865	9314
540548	17335	8004
54062	15673	11131
540763	18585	9508
540993	16864	13542
541202	16852	12469
541411	16856	15464
541620	17457	13767
541836	16992	16005
542047	14197	10370
542223	15558	6655
542416	15414	9898
54256	33772	17677
542607	17979	14144
542830	17067	15924
543041	17053	15931
543252	17960	18190
543474	17093	15009
543686	17782	14917
543906	18114	17850
544130	16769	14211
544338	16851	15805
544547	16909	14012
544757	16856	14073
544966	16892	14872
545175	18020	14999
545398	16887	15859
545607	17385	12804
545822	16294	7490
546024	14366	15737
546202	15538	6918
546395	14823	8441
546579	16607	12360
54673	16792	15783
546785	16645	12560
546991	18244	14969
547217	16889	13749
547426	16972	15036
547636	16973	14990
547846	16966	13833
548056	14009	6867
548230	14100	7068
548405	14735	6995
548588	14154	6979
548763	15824	10697
54881	16455	8714
548959	16013	10912
549157	70951	67971
550033	17005	16084
550244	19341	16556
550484	16814	15990
550692	85706	96034
55085	17847	12959
551751	62945	48733
552529	42824	38393
553058	22027	19643
55306	17502	16146
553331	17818	12863
553552	95115	82310
554726	39106	23643
555209	16009	8226
55523	18531	13371
555407	16666	12243
555613	16197	9073
555814	14322	9796
555991	17116	14587
556203	17083	15551
556414	16938	16201
556624	17269	14481
556838	17245	15673
557052	16829	15310
557260	17381	14759
557475	16891	15772
55753	16676	13751
557684	16640	14603
557890	16803	15022
558098	43778	25155
558639	33097	19410
559048	42180	28642
559569	16355	7684
55959	16844	15791
559772	16827	12803
559980	17012	14061
560191	18595	15681
560421	17191	15547
560634	15433	10704
560825	15378	11132
561016	15624	7043
561210	17090	15660
561422	16836	14765
561631	16898	14179
56168	19247	16835
561840	16023	8272
562039	16042	8277
562238	16845	15327
562447	15306	10867
562636	14703	9607
562818	16879	15606
563027	16838	15925
563235	350934	441950
56406	16911	14069
56615	16924	16252
567568	40034	24950
568063	18533	17288
56825	17175	14593
568292	17981	12374
568515	105866	105568
569823	28129	15916
570171	106381	97315
57038	16880	14475
571485	19737	20284
571729	17492	17083
571946	16798	12779
572154	17191	16117
572367	16496	11893
57247	16947	14953
572571	17108	16303
572783	17760	16677
573003	16937	13976
573213	17114	15407
573425	16111	8972
573625	17583	16936
573843	16863	15922
574052	18103	16993
574276	16540	15473
574481	16561	13431
57457	16800	13028
574686	16850	16181
574895	15792	7757
575091	16810	14470
575299	16767	16139
575507	16856	16179
575716	17001	13648
575927	14209	11423
576103	15521	7812
576295	17157	12644
576508	16736	14681
57665	16800	14916
576715	16814	15635
576923	17015	15922
577134	17122	16302
577346	17151	16802
577558	17301	15267
577772	17376	15440
577987	16888	15807
578196	17585	13098
578414	17121	13313
578626	14365	12008
57873	16852	14069
578804	15641	8713
578998	15646	9865
579192	15247	11961
579381	17035	15777
579592	16733	13943
579799	17674	16069
580018	16720	8758
580225	15339	7954
580415	16935	15402
580625	17205	16553
58082	16804	14518
580838	17159	16656
581050	17459	16218
581266	15962	7951
581464	16883	14522
581673	17172	16534
581886	17177	16375
582099	16851	16253
582308	16811	15648
582516	17099	15945
582728	17058	16184
58290	16812	13216
582939	17054	16558
583150	17060	16614
583361	16547	7914
583566	15817	8498
583762	62443	41880
584534	17302	15520
584748	17434	16216
584964	17495	15346
58498	17018	15179
585181	17439	16018
585397	14893	9477
585582	16949	15752
585792	16230	8513
585993	16224	8673
586194	16052	9534
586393	16864	10187
586602	15471	10025
586794	15345	8664
586984	15951	8397
58709	17606	12415
587182	15398	8861
587373	15566	8679
587566	14045	12060
587740	16905	16706
587949	16211	9858
588150	14653	8846
588332	14434	9221
588511	16992	15739
588721	18118	16553
588945	16913	16147
589154	16031	10301
58927	17274	13140
589353	14243	8303
589529	15759	7763
589724	16982	14650
589934	16786	15737
590142	16858	16113
590351	16800	15377
590559	77053	37496
59141	17505	12732
591511	38192	28179
591983	38191	28165
592455	20629	14966
592710	15528	7356
592902	43846	26646
593444	16817	12238
59358	18906	13085
593652	16769	14790
593860	15497	9664
594052	15585	8480
594245	16859	16074
594454	16778	15293
594662	16273	9216
594864	16696	9429
595071	16892	13992
595280	17686	16670
595499	17667	16324
595718	13835	9374
595889	16750	15085
59592	17008	13455
596097	16722	14448
596304	16731	14245
596511	15637	7397
596705	16857	15070
596914	16923	16071
597123	16924	16191
597332	17118	16458
597544	16797	15120
597752	16625	14657
597958	16811	15313
59803	16980	12540
598166	16826	15114
598375	16958	15976
598585	16800	15652
598793	16796	13055
599001	16822	15757
599209	15523	9985
599401	17691	13169
599620	18155	17486
599845	17065	16210
600056	17024	15645
60013	19288	14161
600267	19538	18889
600509	18873	15944
600743	18785	16324
600975	15299	8007
601165	16786	15848
601373	17019	16232
601584	14904	10314
601769	15478	11261
601961	15442	10972
602152	15774	8299
602347	15762	8272
60252	16670	12521
602542	16987	15576
602752	16881	16054
602961	15494	7419
603153	17386	14403
603368	15651	8332
603562	15742	8346
603757	15243	8401
603946	15722	8485
604141	15647	8503
604335	15661	8433
604529	15123	7919
60458	19155	13791
604716	15644	8383
604910	15641	8216
605104	15690	8081
605298	15603	8495
605491	15668	8145
605685	16925	16191
605894	16293	11216
606096	16401	8514
606299	16915	15364
606509	16246	10933
606710	17006	16170
606921	16912	15563
60695	17191	15475
607130	17005	16475
607340	16787	14310
607548	16823	16407
607756	16643	13557
607962	17061	13516
608173	16832	15168
608381	17495	16006
608597	17085	14280
608808	17812	12731
609028	16800	15901
60908	16217	8927
609236	17156	14989
609448	17257	15826
609661	17077	16184
609872	16828	16023
610080	17206	16206
610293	16869	15593
610502	16884	15956
610711	16812	16129
610919	16806	12997
61109	17725	14315
611127	17084	14577
611338	16830	15328
611546	18117	15117
611770	17044	14852
611981	16805	15557
612189	17109	13742
612401	16973	13920
612611	16994	13669
612821	16897	14209
613030	17115	14188
613242	17124	14155
61329	16974	12411
613454	17013	14335
613665	17142	13759
613877	16930	13818
614087	17147	14312
614299	17004	13804
614510	16921	13786
614719	16983	14080
614929	16947	14675
615139	16934	13715
615349	16996	14281
61539	17504	14665
615559	16992	14090
615769	17055	14037
615980	16986	14035
616190	17087	14716
616402	17024	13926
616613	17056	14046
616824	16893	13727
617033	16907	13451
617242	15482	7505
617434	17985	15048
61756	17075	13659
617657	17496	16187
617874	16173	9313
618074	16181	7841
618274	17093	14789
618486	14443	9543
618665	16592	12469
618871	16980	13436
619081	17010	13473
619291	16979	12946
619501	16993	12610
61968	16963	13159
619711	16997	12700
619921	17016	13498
620131	16983	12785
620341	17000	13456
620551	16865	16315
620760	15656	7453
620954	16997	14438
621164	15734	11228
621359	15934	11242
621556	15531	7151
621748	14613	8051
62178	18771	16225
621929	16905	13876
622138	16974	13782
622348	13990	9446
622521	14230	9314
622697	16965	15122
622907	14741	9477
623090	64703	44664
623890	39086	25756
62410	18775	16216
624373	6046	4354
624448	16724	14884
624655	26511	17596
624983	17372	14972
625198	16885	15898
625407	16697	15190
625614	17055	9935
625825	17461	15675
626041	16401	8661
626244	16093	8350
62643	18772	16239
626443	15186	8086
626631	17793	16493
626851	17269	15774
627065	16857	15639
627274	16855	15608
627483	16855	15722
627692	16806	16010
627900	16786	16953
628108	17882	14259
628330	14709	9027
628512	17374	15013
628727	16434	12880
62875	18863	16272
628931	17181	15053
629144	16775	15088
629352	16702	14821
629559	17058	15535
629770	16805	14016
629978	16772	15476
630186	17364	16101
630401	17300	16088
630615	16740	13967
630822	17362	14775
631037	17088	16159
63109	18770	16225
631249	16821	14456
631457	15485	8032
631649	20371	10921
631901	20054	10581
632149	15466	7373
632341	16033	8123
632540	15501	7770
632732	16874	15969
632941	17567	12375
633158	16851	15300
633367	16846	15544
63341	18656	16040
633576	16833	14782
633784	16814	15087
633992	16850	14853
634201	16870	16018
634410	19574	15451
634652	16420	13651
634855	16891	14591
635064	16867	16166
635273	15340	8609
635463	16787	15856
635671	16791	15612
63572	18632	16025
635879	15576	7586
636072	16194	9164
636273	17116	14842
636485	16825	12979
636693	15578	6945
636886	16838	12506
636	15356	7457
637095	16973	16116
637305	16882	14926
637514	16350	10055
637717	15617	7672
637911	16809	15212
63803	18774	16225
638119	16728	16483
638326	17007	16177
638537	16917	16239
638746	16911	15029
638955	17115	8442
639167	17230	8149
639380	17072	8484
639592	17859	9430
639813	16705	8904
640020	17562	8993
640238	16439	10811
64035	18773	16179
640442	17564	8651
640659	15932	8559
640856	17351	8133
641071	15769	8708
641266	17925	8548
641488	19139	10494
641725	18944	9120
641960	19292	9383
642199	16853	8552
642408	17940	9004
642630	15381	7976
64268	18777	16243
642821	15923	9856
643018	14007	9639
643191	16030	11455
643390	15599	10514
643583	16783	16110
643791	17004	15328
644002	16895	12547
644211	14366	9280
644389	13962	10292
644562	14164	7964
644737	17170	16177
644950	16810	13996
64501	18772	16245
645158	572571	576621
64733	16944	15822
64943	20531	15577
65197	16776	15185
652227	17768	16973
652447	16624	13669
652653	17359	12263
652868	16644	12450
653074	16635	12964
653280	991148	1205127
65405	17182	14895
65618	17058	17493
65829	17055	13247
66040	17321	14758
66255	15926	11702
66452	16934	15560
665517	17011	13445
665727	18436	12833
665955	19798	13075
666200	17935	15001
666422	16415	11864
666625	15493	10783
66662	16874	15297
666817	16469	11084
667021	16091	13427
667220	16566	11784
667425	17035	15495
667636	17035	15597
667847	16015	14558
668045	16765	15952
668253	13518	9913
668420	17452	15749
668636	16436	8246
66871	14869	13232
668840	73243	49048
669745	26535	14575
670073	31076	17454
670457	17444	15151
67055	17508	15947
670673	106003	100511
671982	106121	100580
67272	15826	7957
673293	56748	34725
673994	41039	24310
674501	108198	101273
67468	16860	15889
675837	652555	649153
67677	16889	14383
67886	15542	7720
68079	16909	14478
68288	16866	15304
683894	16122	8833
684094	15695	7813
684289	15772	9645
684484	17042	15623
684695	18254	17085
684921	16841	14755
68497	17362	15629
685129	15453	12388
685320	15480	8884
685512	16855	17485
685721	16867	17572
685930	16793	15022
686138	16788	15011
686346	16788	14803
686554	16034	7322
686753	16012	7332
686951	16018	7531
68712	16886	14976
687149	17696	15585
687368	17521	15903
687585	15317	9809
687775	15577	10041
687968	15161	10048
688156	15226	10616
688345	16944	16341
688555	16015	7031
688753	16993	16397
688963	17038	13867
689174	16833	15105
68921	19217	13717
689382	17091	14871
689594	16884	15454
689803	18829	17769
690036	18868	16477
690269	16919	16209
690478	17436	13413
690694	15977	9697
690892	16784	15864
691100	18276	15368
691326	18278	15429
691552	18291	15551
69159	16854	15824
691778	18294	15280
692004	18275	14690
692230	18232	15014
692456	15509	7899
692648	15874	7984
692845	13765	10421
693016	13714	9750
693186	15964	12747
693384	15529	8553
693576	16949	14521
69368	16857	15692
693786	15595	13034
693979	15470	11623
694171	15537	12827
694363	15662	12726
694557	17285	15899
694771	17123	15579
694983	17630	9490
695201	19043	9322
695437	18759	11278
695669	18868	17524
69577	16859	16249
695903	17096	16335
696115	16069	7757
696314	17008	14963
696525	16269	8007
696727	16901	16376
696936	16771	14638
697144	14471	10032
697323	15999	10924
697521	16834	13953
697730	15610	7255
69786	14093	12530
697923	13998	8135
698097	25406	9946
698411	17684	17632
698630	15844	9581
698826	16895	14487
699035	19244	15516
699273	18821	16279
699506	16802	17610
69961	15511	7973
699714	26652	11675
700043	275078	274144
70153	21956	14735
703440	46486	36542
704014	15480	7462
704206	16735	15505
70425	16932	14585
704413	17324	16079
704628	16904	16599
704837	17249	13788
705051	16792	12393
705259	16534	9473
705464	16161	9134
705664	16995	16138
705874	17644	12729
706093	16846	14544
706302	16974	15939
70635	16892	15294
706512	16896	15351
706721	17403	13117
706937	17259	16407
707151	17054	15963
707362	16558	13577
707567	17487	12841
707784	16891	15613
707993	16808	12735
708201	16807	12929
708409	18507	17681
70844	16882	16187
708638	17078	16342
708849	16160	9050
709049	17707	11115
709268	17659	11270
709487	16791	15019
709695	17052	14721
709906	18005	11908
710129	15531	9971
710321	16977	14997
710531	16765	16156
71053	16857	15954
710739	18366	16147
710966	16946	16277
711176	16731	10546
711383	17049	15248
711594	16640	13847
711800	16471	16037
712004	16845	14289
712213	15503	7259
712405	16874	16673
712614	16900	15259
71262	16964	14735
712823	17141	16755
713035	16259	10210
713236	16977	12666
713446	16976	13351
713656	18141	17211
713881	16978	12903
714091	17356	15355
714306	17254	16266
714520	16277	12677
714722	16354	8636
71472	16135	11221
714925	17349	13831
715140	18329	13425
