Identifier	DNA_Length	AA_Length
GCF_002828425.1_ASM282842v1_genomic	1642	1734
GCF_002828465.1_ASM282846v1_genomic	1719	1683
GCF_002828505.1_ASM282850v1_genomic	9455	9705
GCF_002828525.1_ASM282852v1_genomic	1707	1689
GCF_002828565.1_ASM282856v1_genomic	8651	8581
GCF_002828585.1_ASM282858v1_genomic	1140	1037
GCF_002828605.1_ASM282860v1_genomic	1989	2125
GCF_002828625.1_ASM282862v1_genomic	1625	1779
GCF_002828645.1_ASM282864v1_genomic	1605	1439
GCF_002828665.1_ASM282866v1_genomic	1590	2004
GCF_002828685.1_ASM282868v1_genomic	1147	1331
GCF_002828725.1_ASM282872v1_genomic	1439	1351
GCF_002828745.1_ASM282874v1_genomic	1724	1690
GCF_002828765.1_ASM282876v1_genomic	1645	1718
GCF_002828905.1_ASM282890v1_genomic	1540	1503
GCF_002828925.1_ASM282892v1_genomic	1548	1652
GCF_002828945.1_ASM282894v1_genomic	1591	1485
GCF_002828965.1_ASM282896v1_genomic	1622	1439
GCF_002828985.1_ASM282898v1_genomic	1685	1332
GCF_002829005.1_ASM282900v1_genomic	1560	1455
GCF_002829025.1_ASM282902v1_genomic	2646	2842
GCF_002829045.1_ASM282904v1_genomic	1103	1272
GCF_002829065.1_ASM282906v1_genomic	1512	1968
GCF_002829085.1_ASM282908v1_genomic	1934	2277
GCF_002829105.1_ASM282910v1_genomic	3414	3370
GCF_002829125.1_ASM282912v1_genomic	1625	1777
GCF_002829145.1_ASM282914v1_genomic	1612	1603
GCF_002829165.1_ASM282916v1_genomic	2316	2776
GCF_002829205.1_ASM282920v1_genomic	10308	10822
GCF_002829225.1_ASM282922v1_genomic	1711	1537
GCF_002829245.1_ASM282924v1_genomic	9731	8723
GCF_002829265.1_ASM282926v1_genomic	1635	1800
GCF_002829285.1_ASM282928v1_genomic	581	363
GCF_002829305.1_ASM282930v1_genomic	296	278
GCF_002829325.1_ASM282932v1_genomic	157235	178737
GCF_002829345.1_ASM282934v1_genomic	23913	22298
GCF_002829365.1_ASM282936v1_genomic	19093	19393
GCF_002829385.1_ASM282938v1_genomic	19452	20106
GCF_002829405.1_ASM282940v1_genomic	19304	20342
GCF_002829425.1_ASM282942v1_genomic	19247	21093
GCF_002829445.1_ASM282944v1_genomic	18894	20108
GCF_002829465.1_ASM282946v1_genomic	19428	19244
GCF_002829485.1_ASM282948v1_genomic	1236	1459
GCF_002829505.1_ASM282950v1_genomic	18117	22940
GCF_002829525.1_ASM282952v1_genomic	24042	30156
GCF_002829545.1_ASM282954v1_genomic	19015	16700
GCF_002829565.1_ASM282956v1_genomic	7472	5260
GCF_002829585.1_ASM282958v1_genomic	3213	3692
GCF_002829605.1_ASM282960v1_genomic	23405	23973
GCF_002829625.1_ASM282962v1_genomic	23317	25971
GCF_002829645.1_ASM282964v1_genomic	266	356
GCF_002829665.1_ASM282966v1_genomic	3603	3945
GCF_002829685.1_ASM282968v1_genomic	3740	3785
GCF_002829705.1_ASM282970v1_genomic	1248	1527
GCF_002829725.1_ASM282972v1_genomic	997	1286
GCF_002829785.1_ASM282978v1_genomic	9100	7813
GCF_002829805.1_ASM282980v1_genomic	796	880
GCF_002829825.1_ASM282982v1_genomic	16341	27083
GCF_002829845.1_ASM282984v1_genomic	11385	13237
GCF_002829865.1_ASM282986v1_genomic	11395	13919
GCF_002829885.1_ASM282988v1_genomic	11391	13531
GCF_002829905.1_ASM282990v1_genomic	11344	14962
GCF_002829925.1_ASM282992v1_genomic	11494	14216
GCF_002829945.1_ASM282994v1_genomic	11530	13616
GCF_002829965.1_ASM282996v1_genomic	1004	1249
GCF_002829985.1_ASM282998v1_genomic	381	438
GCF_002830005.1_ASM283000v1_genomic	1362	1287
GCF_002830025.1_ASM283002v1_genomic	1371	1439
GCF_002830065.1_ASM283006v1_genomic	1359	1276
GCF_002830085.1_ASM283008v1_genomic	1262	1338
GCF_002830125.1_ASM283012v1_genomic	1350	921
GCF_002830145.1_ASM283014v1_genomic	1350	1276
GCF_002830165.1_ASM283016v1_genomic	1333	1481
GCF_002830185.1_ASM283018v1_genomic	1359	1401
GCF_002830225.1_ASM283022v1_genomic	1359	1032
GCF_002830245.1_ASM283024v1_genomic	1338	1291
GCF_002830265.1_ASM283026v1_genomic	1377	1098
GCF_002830305.1_ASM283030v1_genomic	1346	1201
GCF_002830325.1_ASM283032v1_genomic	1342	1495
GCF_002830345.1_ASM283034v1_genomic	1371	1387
GCF_002830365.1_ASM283036v1_genomic	1334	1076
GCF_002830385.1_ASM283038v1_genomic	1337	1236
GCF_002830405.1_ASM283040v1_genomic	687	586
GCF_002830425.1_ASM283042v1_genomic	677	650
GCF_002830445.1_ASM283044v1_genomic	686	585
GCF_002830465.1_ASM283046v1_genomic	731	699
GCF_002830485.1_ASM283048v1_genomic	685	712
GCF_002830505.1_ASM283050v1_genomic	694	565
GCF_002830565.1_ASM283056v1_genomic	2088	2189
GCF_002830585.1_ASM283058v1_genomic	1231	1257
GCF_002830625.1_ASM283062v1_genomic	1238	1230
GCF_002830645.1_ASM283064v1_genomic	1194	1257
GCF_002830665.1_ASM283066v1_genomic	2159	2639
GCF_002830685.1_ASM283068v1_genomic	12035	9497
GCF_002830705.1_ASM283070v1_genomic	4590	3957
GCF_002830725.1_ASM283072v1_genomic	4587	3558
GCF_002830745.1_ASM283074v1_genomic	4619	4830
GCF_002830765.1_ASM283076v1_genomic	4944	5620
GCF_002830785.1_ASM283078v1_genomic	1245	1452
GCF_002830805.1_ASM283080v1_genomic	5800	3949
GCF_002830965.1_ASM283096v1_genomic	1415	1320
GCF_002831005.1_ASM283100v1_genomic	43895	55578
GCF_002831025.1_ASM283102v1_genomic	5316	4516
GCF_002831045.1_ASM283104v2_genomic	56612	54909
GCF_002831065.1_ASM283106v1_genomic	14098	13361
GCF_002831085.1_ASM283108v1_genomic	18232	19793
GCF_002831105.1_ASM283110v1_genomic	41873	48958
GCF_002831125.1_ASM283112v1_genomic	51092	53258
GCF_002831145.1_ASM283114v1_genomic	18044	16994
GCF_002831165.1_ASM283116v1_genomic	11202	7837
GCF_002831185.1_ASM283118v1_genomic	13166	11752
GCF_002831205.1_ASM283120v1_genomic	11967	10293
GCF_002831225.1_ASM283122v1_genomic	991	987
GCF_002831245.1_ASM283124v1_genomic	1022	872
GCF_002831265.1_ASM283126v1_genomic	12102	11236
GCF_002831305.1_ASM283130v1_genomic	12024	11314
GCF_002831325.1_ASM283132v1_genomic	12866	11376
GCF_002831345.1_ASM283134v1_genomic	12095	10108
GCF_002831365.1_ASM283136v1_genomic	12123	11246
GCF_002831385.1_ASM283138v1_genomic	12497	9266
GCF_002831405.1_ASM283140v1_genomic	11202	9753
GCF_002831425.1_ASM283142v1_genomic	12426	14283
GCF_002831445.1_ASM283144v1_genomic	9932	8645
GCF_002833505.1_ASM283350v2_genomic	1806	1643
GCF_002833545.1_ASM283354v2_genomic	3006	2709
GCF_002833565.1_ASM283356v1_genomic	20167	17068
GCF_002833585.1_ASM283358v1_genomic	3671	3651
GCF_002833605.1_ASM283360v1_genomic	1953	1898
GCF_002833625.1_ASM283362v1_genomic	4549	5115
GCF_002833645.1_ASM283364v1_genomic	4204	4786
GCF_002833665.1_ASM283366v1_genomic	1311	1279
GCF_002833705.1_ASM283370v1_genomic	221505	344804
GCF_002833745.1_ASM283374v1_genomic	6336	7635
GCF_002833765.1_ASM283376v1_genomic	3107	3083
GCF_002833785.1_ASM283378v1_genomic	348801	409173
GCF_002833805.1_ASM283380v1_genomic	5035	5131
GCF_002833825.1_ASM283382v1_genomic	191406	264549
GCF_002833845.1_ASM283384v1_genomic	161742	106860
GCF_002833865.1_ASM283386v1_genomic	6503	6229
GCF_002833885.1_ASM283388v1_genomic	7979	7296
GCF_002833905.1_ASM283390v1_genomic	3111	2989
GCF_002833925.1_ASM283392v1_genomic	870	689
GCF_002833945.1_ASM283394v2_genomic	787103	580145
GCF_002833965.1_ASM283396v1_genomic	505846	398392
GCF_002833985.1_ASM283398v1_genomic	9951	6528
GCF_002834005.1_ASM283400v1_genomic	16570	15414
GCF_002834065.1_ASM283406v1_genomic	9576	6908
GCF_002834085.1_ASM283408v1_genomic	15192	16302
GCF_002836525.1_ASM283652v2_genomic	5246	4598
GCF_002866945.1_ASM286694v1_genomic	4901	6261
GCF_002866965.1_ASM286696v1_genomic	50864	85442
GCF_002866985.1_ASM286698v1_genomic	6483	6984
GCF_002867005.1_ASM286700v1_genomic	7637	6250
GCF_002867025.1_ASM286702v1_genomic	9238	8395
GCF_002867045.1_ASM286704v1_genomic	12497	13552
GCF_002867065.1_ASM286706v1_genomic	4131	3697
GCF_002867085.1_ASM286708v1_genomic	3754	3850
GCF_002867105.1_ASM286710v1_genomic	9164	10616
GCF_002867145.1_ASM286714v1_genomic	11559	14200
GCF_002867165.1_ASM286716v1_genomic	14304	14659
GCF_002867185.1_ASM286718v1_genomic	11581	14283
GCF_002867205.1_ASM286720v1_genomic	10925	13409
GCF_002867225.1_ASM286722v1_genomic	4438	4586
GCF_002867245.1_ASM286724v1_genomic	14146	9779
GCF_002867265.1_ASM286726v1_genomic	14744	14511
GCF_002867285.1_ASM286728v1_genomic	11289	12696
GCF_002867305.1_ASM286730v1_genomic	5108	6279
GCF_002867325.1_ASM286732v1_genomic	11470	12414
GCF_002867345.1_ASM286734v1_genomic	12822	14616
GCF_002867365.1_ASM286736v1_genomic	16230	13951
GCF_002867385.1_ASM286738v1_genomic	16580	15158
GCF_002867405.1_ASM286740v1_genomic	5255	4954
GCF_002867425.1_ASM286742v1_genomic	5069	4777
GCF_002867455.1_ASM286745v1_genomic	5320	4905
GCF_002867555.1_ASM286755v1_genomic	5193	5206
GCF_002867575.1_ASM286757v1_genomic	5192	5534
GCF_002867595.1_ASM286759v1_genomic	5151	5469
GCF_002867615.1_ASM286761v1_genomic	5103	5218
GCF_002867635.1_ASM286763v1_genomic	5186	5637
GCF_002867655.1_ASM286765v1_genomic	5095	4705
GCF_002867695.1_ASM286769v1_genomic	9749	10046
GCF_002867735.1_ASM286773v1_genomic	4012	3475
GCF_002867755.1_ASM286775v1_genomic	1401	1486
GCF_002867775.1_ASM286777v1_genomic	12800	14829
GCF_002867795.1_ASM286779v1_genomic	11452	14573
GCF_002867815.1_ASM286781v1_genomic	3747	4506
GCF_002867835.1_ASM286783v1_genomic	3645	4343
GCF_002867855.1_ASM286785v1_genomic	1928	2344
GCF_002867875.1_ASM286787v1_genomic	3893	5020
GCF_002867895.1_ASM286789v1_genomic	3690	4562
GCF_002867915.1_ASM286791v1_genomic	3649	4275
GCF_002867995.1_ASM286799v1_genomic	3673	4261
GCF_002868015.1_ASM286801v1_genomic	3711	4168
GCF_002868195.1_ASM286819v1_genomic	4798	4738
GCF_002868215.1_ASM286821v1_genomic	4528	5639
GCF_002868435.1_ASM286843v1_genomic	4516	5688
GCF_002868455.1_ASM286845v1_genomic	2325	2897
GCF_002868475.1_ASM286847v1_genomic	3346	2730
GCF_002868515.1_ASM286851v1_genomic	4695	4796
GCF_002868535.1_ASM286853v1_genomic	1607	1491
GCF_002868555.1_ASM286855v1_genomic	3075	2460
GCF_002868595.1_ASM286859v1_genomic	4529	5548
GCF_002868615.1_ASM286861v1_genomic	13706	13166
GCF_002868635.1_ASM286863v1_genomic	10800	11242
GCF_002868655.1_ASM286865v1_genomic	7395	7157
GCF_002868675.1_ASM286867v1_genomic	5110	5030
GCF_002868695.1_ASM286869v1_genomic	13468	10397
GCF_002888775.1_ASM288877v1_genomic	11465	13753
GCF_002888855.1_ASM288885v1_genomic	8431	11322
GCF_002889375.1_ASM288937v1_genomic	12052	13428
GCF_002889395.1_ASM288939v1_genomic	11964	15228
GCF_002889435.1_ASM288943v1_genomic	1927	2375
GCF_002889515.1_ASM288951v1_genomic	3811	5459
GCF_002889815.1_ASM288981v1_genomic	3453	3989
GCF_002889855.1_ASM288985v1_genomic	293123	210580
GCF_002889895.1_ASM288989v1_genomic	6861	8198
GCF_002889975.1_ASM288997v1_genomic	9283	9197
GCF_002890015.1_ASM289001v1_genomic	6692	7930
GCF_002890055.1_ASM289005v1_genomic	9130	10342
GCF_002890095.1_ASM289009v1_genomic	4990	5994
GCF_002890115.1_ASM289011v1_genomic	2873	2817
GCF_002890135.1_ASM289013v1_genomic	2255	2774
GCF_002890155.1_ASM289015v1_genomic	648	697
GCF_002890195.1_ASM289019v1_genomic	18222	21611
GCF_002890255.1_ASM289025v1_genomic	20106	16603
GCF_002890295.1_ASM289029v1_genomic	13149	13824
GCF_002890315.1_ASM289031v1_genomic	3453	4060
GCF_002890375.1_ASM289037v1_genomic	11449	12227
GCF_002890455.1_ASM289045v1_genomic	16916	15758
GCF_002890515.1_ASM289051v1_genomic	16794	15413
GCF_002890595.1_ASM289059v1_genomic	4819	6689
GCF_002890645.1_ASM289064v1_genomic	5994	7585
GCF_002892525.1_ASM289252v1_genomic	1473473	973455
GCF_002921615.1_ASM292161v1_genomic	39318	42578
GCF_002922425.1_ASM292242v1_genomic	171911	160510
GCF_002922435.1_ASM292243v1_genomic	39195	55708
GCF_002922445.1_ASM292244v1_genomic	6125	7833
GCF_002922455.1_ASM292245v1_genomic	9693	10257
GCF_002922465.1_ASM292246v1_genomic	142925	199421
GCF_002925555.1_ASM292555v1_genomic	13628	11546
GCF_002925565.1_ASM292556v1_genomic	11870	11185
GCF_002925575.1_ASM292557v1_genomic	6000	5545
GCF_002925585.1_ASM292558v1_genomic	13262	17847
GCF_002925595.1_ASM292559v1_genomic	13514	20226
GCF_002937175.1_ASM293717v1_genomic	9500	10362
GCF_002937185.1_ASM293718v1_genomic	7507	7098
GCF_002937195.1_ASM293719v1_genomic	181035	269651
GCF_002937205.1_ASM293720v1_genomic	2571	2049
GCF_002937215.1_ASM293721v1_genomic	2581	2500
GCF_002937225.1_ASM293722v1_genomic	2892	2497
GCF_002937235.1_ASM293723v1_genomic	5100	6199
GCF_002937245.1_ASM293724v1_genomic	5656	7092
GCF_002937255.1_ASM293725v1_genomic	2194	3099
GCF_002937265.1_ASM293726v1_genomic	1811	2067
GCF_002937275.1_ASM293727v1_genomic	7502	8166
GCF_002937285.1_ASM293728v1_genomic	7392	8325
GCF_002937295.1_ASM293729v1_genomic	7676	10106
GCF_002937305.1_ASM293730v1_genomic	7836	9781
GCF_002937315.1_ASM293731v1_genomic	7682	9875
GCF_002937325.1_ASM293732v1_genomic	2974	3318
GCF_002937335.1_ASM293733v1_genomic	2740	3040
GCF_002937345.1_ASM293734v1_genomic	2963	2656
GCF_002937355.1_ASM293735v1_genomic	2798	3540
GCF_002954815.1_ASM295481v1_genomic	32392	26412
GCF_002954835.1_ASM295483v1_genomic	29950	23029
GCF_002954855.1_ASM295485v1_genomic	30446	24805
GCF_002954895.1_ASM295489v1_genomic	29513	23366
GCF_002954915.1_ASM295491v1_genomic	39902	45491
GCF_002954935.1_ASM295493v1_genomic	59779	97477
GCF_002954945.1_ASM295494v1_genomic	62008	101326
GCF_002954955.1_ASM295495v1_genomic	60332	98738
GCF_002954965.1_ASM295496v1_genomic	60152	98213
GCF_002955015.1_ASM295501v1_genomic	56335	91057
GCF_002955045.1_ASM295504v1_genomic	261365	299976
GCF_002955055.1_ASM295505v1_genomic	113299	99197
GCF_002955075.1_ASM295507v1_genomic	111671	94337
GCF_002955095.1_ASM295509v1_genomic	111671	94312
GCF_002955315.1_ASM295531v1_genomic	41730	33537
GCF_002955345.1_ASM295534v1_genomic	87575	78537
GCF_002955355.1_ASM295535v1_genomic	90092	79957
GCF_002955385.1_ASM295538v1_genomic	166002	144385
GCF_002955395.1_ASM295539v1_genomic	168112	146474
GCF_002955445.1_ASM295544v1_genomic	121986	108802
GCF_002955495.1_ASM295549v1_genomic	120622	106887
GCF_002955555.1_ASM295555v1_genomic	29953	23274
GCF_002955625.1_ASM295562v1_genomic	29203	23001
GCF_002955645.1_ASM295564v1_genomic	30072	23470
GCF_002955685.1_ASM295568v1_genomic	30945	24473
GCF_002955715.1_ASM295571v1_genomic	29557	23302
GCF_002955725.1_ASM295572v1_genomic	29668	23155
GCF_002955795.1_ASM295579v1_genomic	30339	23857
GCF_002955845.1_ASM295584v1_genomic	31049	24695
GCF_002955895.1_ASM295589v1_genomic	30247	24293
GCF_002955975.1_ASM295597v1_genomic	66291	101189
GCF_002955985.1_ASM295598v1_genomic	66789	101223
GCF_002956005.1_ASM295600v1_genomic	65847	100651
GCF_002956015.1_ASM295601v1_genomic	279696	221151
GCF_002956045.1_ASM295604v1_genomic	40142	36288
GCF_002956075.1_ASM295607v1_genomic	106185	84735
GCF_002956085.1_ASM295608v1_genomic	40657	61397
GCF_002956145.1_ASM295614v1_genomic	96542	152604
GCF_002956165.1_ASM295616v1_genomic	43891	69757
GCF_002956175.1_ASM295617v1_genomic	44784	44981
GCF_002956205.1_ASM295620v1_genomic	42686	53297
GCF_002956215.1_ASM295621v1_genomic	16523	21833
GCF_002956225.1_ASM295622v1_genomic	44829	52919
GCF_002956255.1_ASM295625v1_genomic	54867	92610
GCF_002956265.1_ASM295626v1_genomic	77354	119972
GCF_002956295.1_ASM295629v1_genomic	43779	76218
GCF_002956385.1_ASM295638v1_genomic	43886	76256
GCF_002956455.1_ASM295645v1_genomic	43940	71125
GCF_002956465.1_ASM295646v1_genomic	67383	84611
GCF_002956475.1_ASM295647v1_genomic	67743	84691
GCF_002956495.1_ASM295649v1_genomic	66392	82578
GCF_002956505.1_ASM295650v1_genomic	44408	77078
GCF_002956515.1_ASM295651v1_genomic	42475	72834
GCF_002957125.1_ASM295712v1_genomic	59128	62407
GCF_002957135.1_ASM295713v1_genomic	104329	80550
GCF_002957145.1_ASM295714v1_genomic	45814	45076
GCF_002957165.1_ASM295716v1_genomic	112225	163832
GCF_002957175.1_ASM295717v1_genomic	67498	93882
GCF_002957185.1_ASM295718v2_genomic	47868	66549
GCF_002957245.1_ASM295724v1_genomic	48659	58183
GCF_002957255.1_ASM295725v1_genomic	39919	43003
GCF_002957275.1_ASM295727v2_genomic	111103	111108
GCF_002957285.1_ASM295728v1_genomic	41567	33518
GCF_002957295.1_ASM295729v2_genomic	158639	179209
GCF_002957325.1_ASM295732v1_genomic	78891	68556
GCF_002957345.1_ASM295734v1_genomic	50316	52680
GCF_002957385.1_ASM295738v1_genomic	44895	44517
GCF_002957425.1_ASM295742v1_genomic	145759	163480
GCF_002957435.1_ASM295743v1_genomic	45221	68550
GCF_002957445.1_ASM295744v1_genomic	45177	69043
GCF_002957455.1_ASM295745v1_genomic	46094	68349
GCF_002957475.1_ASM295747v1_genomic	159631	192999
GCF_002957485.1_ASM295748v1_genomic	157281	188332
GCF_002957495.1_ASM295749v1_genomic	161502	183804
GCF_002957505.1_ASM295750v1_genomic	23219	15173
GCF_002957515.1_ASM295751v2_genomic	47820	63781
GCF_002957525.1_ASM295752v1_genomic	87196	134560
GCF_002957545.1_ASM295754v1_genomic	44603	38727
GCF_002957555.1_ASM295755v1_genomic	42551	71542
GCF_002957565.1_ASM295756v1_genomic	41872	74623
GCF_002957585.1_ASM295758v1_genomic	42890	58680
GCF_002957645.1_ASM295764v1_genomic	128241	105552
GCF_002957655.1_ASM295765v1_genomic	128602	109941
GCF_002957705.1_ASM295770v1_genomic	84916	74680
GCF_002957725.1_ASM295772v1_genomic	87609	76248
GCF_002957745.1_ASM295774v1_genomic	272457	313871
GCF_002957775.1_ASM295777v1_genomic	50249	64239
GCF_002957815.1_ASM295781v1_genomic	38576	32086
GCF_002957915.1_ASM295791v1_genomic	41593	73008
GCF_002957955.1_ASM295795v1_genomic	40945	47012
GCF_002958005.1_ASM295800v1_genomic	170764	161684
GCF_002958015.1_ASM295801v1_genomic	237722	212370
GCF_002958055.1_ASM295805v1_genomic	61716	90936
GCF_002958065.1_ASM295806v1_genomic	49573	76959
GCF_002958075.1_ASM295807v1_genomic	48211	73977
GCF_002958085.1_ASM295808v1_genomic	34075	55429
GCF_002958095.1_ASM295809v1_genomic	36636	57310
GCF_002958105.1_ASM295810v1_genomic	54286	81571
GCF_002958115.1_ASM295811v1_genomic	54725	82448
GCF_002958125.1_ASM295812v1_genomic	58391	80549
GCF_002958135.1_ASM295813v1_genomic	39485	42219
GCF_002958165.1_ASM295816v1_genomic	42276	44245
GCF_002958175.1_ASM295817v1_genomic	39778	42316
GCF_002958185.1_ASM295818v1_genomic	40611	42751
GCF_002958195.1_ASM295819v1_genomic	40035	41937
GCF_002958205.1_ASM295820v1_genomic	37880	39822
GCF_002958215.1_ASM295821v1_genomic	41489	34509
GCF_002958225.1_ASM295822v1_genomic	45495	49815
GCF_002958235.1_ASM295823v1_genomic	81076	71851
GCF_002958285.1_ASM295828v1_genomic	41820	40192
GCF_002958295.1_ASM295829v1_genomic	17603	13412
GCF_002958375.1_ASM295837v1_genomic	44349	44493
GCF_002958395.1_ASM295839v1_genomic	76889	119700
GCF_002958405.1_ASM295840v1_genomic	75687	117651
GCF_002958415.1_ASM295841v1_genomic	45909	71337
GCF_002958435.1_ASM295843v1_genomic	57159	93645
GCF_002958445.1_ASM295844v1_genomic	50832	90444
GCF_002958455.1_ASM295845v1_genomic	40923	58480
GCF_002958465.1_ASM295846v1_genomic	45936	58265
GCF_002958475.1_ASM295847v1_genomic	74895	88701
GCF_002958485.1_ASM295848v1_genomic	41651	61934
GCF_002958515.1_ASM295851v1_genomic	39482	42600
GCF_002958525.1_ASM295852v1_genomic	59214	85017
GCF_002958695.1_ASM295869v1_genomic	76008	117530
GCF_002958745.1_ASM295874v1_genomic	68869	89370
GCF_002958845.1_ASM295884v1_genomic	127084	162823
GCF_002958855.1_ASM295885v1_genomic	56341	89409
GCF_002958875.1_ASM295887v1_genomic	141124	105321
GCF_002958895.1_ASM295889v1_genomic	79221	67806
GCF_002958905.1_ASM295890v1_genomic	139450	104658
GCF_002958915.1_ASM295891v1_genomic	38823	41918
GCF_002958925.1_ASM295892v1_genomic	45058	58828
GCF_002958935.1_ASM295893v1_genomic	51793	83807
GCF_002958945.1_ASM295894v1_genomic	58842	103908
GCF_002958955.1_ASM295895v1_genomic	57036	94198
GCF_002959005.1_ASM295900v1_genomic	52034	84849
GCF_002959055.1_ASM295905v1_genomic	40366	63331
GCF_002959075.1_ASM295907v1_genomic	41934	68191
GCF_002959085.1_ASM295908v1_genomic	41525	67520
GCF_002985885.1_ASM298588v1_genomic	9577	8447
GCF_002985915.1_ASM298591v1_genomic	2580	4197
GCF_002985945.1_ASM298594v1_genomic	2580	4197
GCF_002985995.1_ASM298599v1_genomic	28586	27849
GCF_002986005.1_ASM298600v1_genomic	132454	94173
GCF_002986015.1_ASM298601v1_genomic	2218	2068
GCF_002986065.1_ASM298606v1_genomic	5873	6900
GCF_002986085.1_ASM298608v1_genomic	3968	4211
GCF_002986095.1_ASM298609v1_genomic	762	833
GCF_002986105.1_ASM298610v1_genomic	1313	1489
GCF_002986115.1_ASM298611v1_genomic	3035	2963
GCF_002986145.1_ASM298614v1_genomic	615	858
GCF_002986155.1_ASM298615v1_genomic	681	827
GCF_002986165.1_ASM298616v1_genomic	3249	4132
GCF_002986195.1_ASM298619v1_genomic	3313	4429
GCF_002986205.1_ASM298620v1_genomic	3842	5169
GCF_002986215.1_ASM298621v1_genomic	2756	3361
GCF_002986225.1_ASM298622v1_genomic	2108	2251
GCF_002986275.1_ASM298627v1_genomic	6396	9141
GCF_002986295.1_ASM298629v1_genomic	12588	14209
GCF_002986305.1_ASM298630v1_genomic	4605	4126
GCF_002986345.1_ASM298634v1_genomic	2755	2791
GCF_002986365.1_ASM298636v1_genomic	2753	2986
GCF_002986505.1_ASM298650v1_genomic	2804	3075
GCF_002986545.1_ASM298654v1_genomic	2778	3117
GCF_002986575.1_ASM298657v1_genomic	2765	2995
GCF_002986585.1_ASM298658v1_genomic	2747	2886
GCF_002986605.1_ASM298660v1_genomic	2748	3210
GCF_002986835.1_ASM298683v1_genomic	5378	5215
GCF_002986845.1_ASM298684v1_genomic	2659	2744
GCF_002986905.1_ASM298690v1_genomic	2755	3145
GCF_002986915.1_ASM298691v1_genomic	2622	2979
GCF_002986925.1_ASM298692v1_genomic	2634	3167
GCF_002986935.1_ASM298693v1_genomic	2781	2938
GCF_002986995.1_ASM298699v1_genomic	2745	3304
GCF_002987035.1_ASM298703v1_genomic	2756	3032
GCF_002987045.1_ASM298704v1_genomic	2769	3008
GCF_002987065.1_ASM298706v1_genomic	2764	2873
GCF_002987325.1_ASM298732v1_genomic	584	767
GCF_002987335.1_ASM298733v1_genomic	7931	6152
GCF_002987345.1_ASM298734v1_genomic	7852	8661
GCF_002987365.1_ASM298736v1_genomic	7324	7017
GCF_002987385.1_ASM298738v1_genomic	3677	4398
GCF_002987395.1_ASM298739v1_genomic	93848	110802
GCF_002987405.1_ASM298740v1_genomic	3311	4594
GCF_002987445.1_ASM298744v1_genomic	2360	2479
GCF_002987495.1_ASM298749v1_genomic	9281	9596
GCF_002987515.1_ASM298751v1_genomic	1777	1872
GCF_002987525.1_ASM298752v1_genomic	1603	1798
GCF_002987545.1_ASM298754v1_genomic	1646	1812
GCF_002987555.1_ASM298755v1_genomic	1832	1795
GCF_002987685.1_ASM298768v1_genomic	4607	4901
GCF_002987695.1_ASM298769v1_genomic	1479	1395
GCF_002987725.1_ASM298772v1_genomic	1686	1340
GCF_002987745.1_ASM298774v1_genomic	2428	3055
GCF_002987765.1_ASM298776v1_genomic	2473	2914
GCF_002987775.1_ASM298777v1_genomic	1329	1423
GCF_002987785.1_ASM298778v1_genomic	24893	26489
GCF_002987825.1_ASM298782v1_genomic	1353	1147
GCF_002987855.1_ASM298785v1_genomic	1351	1048
GCF_002987875.1_ASM298787v1_genomic	1367	1148
GCF_002987885.1_ASM298788v1_genomic	1358	1268
GCF_002987955.1_ASM298795v1_genomic	1348	1323
GCF_002987965.1_ASM298796v1_genomic	1350	927
GCF_002988035.1_ASM298803v1_genomic	1305	1354
GCF_002988045.1_ASM298804v1_genomic	5192	6654
GCF_002988055.1_ASM298805v1_genomic	5228	6656
GCF_002988065.1_ASM298806v1_genomic	5108	7267
GCF_002988075.1_ASM298807v1_genomic	13669	12328
GCF_002988085.1_ASM298808v1_genomic	1221	994
GCF_002988095.1_ASM298809v1_genomic	4533	4209
GCF_002988105.1_ASM298810v1_genomic	19741	17508
GCF_002988115.1_ASM298811v1_genomic	58139	96669
GCF_002988125.1_ASM298812v1_genomic	955	971
GCF_002989675.1_ASM298967v1_genomic	14904	15787
GCF_002989685.1_ASM298968v1_genomic	5544	5565
GCF_002989735.1_ASM298973v1_genomic	13373	13796
GCF_002989745.1_ASM298974v1_genomic	549	842
GCF_002989875.1_ASM298987v1_genomic	11648	17181
GCF_002989895.1_ASM298989v1_genomic	76041	89120
GCF_002989955.1_ASM298995v1_genomic	76621	88994
GCF_002989985.1_ASM298998v1_genomic	59097	84709
GCF_002989995.1_ASM298999v1_genomic	43036	49987
GCF_002990035.1_ASM299003v1_genomic	157665	178522
GCF_002990115.1_ASM299011v1_genomic	53812	74663
GCF_002990125.1_ASM299012v1_genomic	35099	63493
GCF_002990175.1_ASM299017v1_genomic	41135	66857
GCF_002990195.1_ASM299019v1_genomic	78646	68491
GCF_002990235.1_ASM299023v1_genomic	156801	187711
GCF_002990265.1_ASM299026v1_genomic	43184	61632
GCF_002990365.1_ASM299036v1_genomic	51083	82393
GCF_002990485.1_ASM299048v1_genomic	354378	286544
GCF_002990525.1_ASM299052v1_genomic	39034	39074
GCF_002990725.1_ASM299072v1_genomic	38390	38720
GCF_002990765.1_ASM299076v1_genomic	40692	40380
GCF_002990805.1_ASM299080v1_genomic	40075	39654
GCF_002990945.1_ASM299094v1_genomic	51811	57566
GCF_002991125.1_ASM299112v1_genomic	37707	39982
